afnRemovalShipmentId,dataStartTime,dataEndTime,requestDate,orderId,shipmentDate,skuId,fnsku,disposition,shippedQuantity,carrier,trackingNumber,orderType,warehouseId
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-08-22T03:52:12+05:30,44,X000Z2QEZ1,Sellable,2,AMZN,CA0010554003,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-08-22T03:52:12+05:30,420,X0010PMCZD,Sellable,2,AMZN,CA0010554003,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-08-22T03:52:12+05:30,418,X0010SZ5ZJ,Sellable,1,AMZN,CA0010554003,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-08-22T03:52:12+05:30,51,X000Z2QLMH,Sellable,1,AMZN,CA0010554003,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-08-22T03:52:12+05:30,55,X000ZF18QN,Sellable,2,AMZN,CA0010554003,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-08-22T03:52:12+05:30,446,X0010SZBGR,Sellable,1,AMZN,CA0010554003,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-08-22T03:52:12+05:30,50,X000Z2QR8P,Sellable,3,AMZN,CA0010554003,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-09-22T21:24:02+05:30,73,X000ZFE1MV,Sellable,2,LP,8G47975560122,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-09-22T21:24:02+05:30,66,X000ZMXG6L,Sellable,2,LP,8G47975560122,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-09-22T21:24:02+05:30,532,X0011QNOT9,Sellable,1,LP,8G47975560122,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,597,X0011QO2QN,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,515,X0011QNWQJ,Sellable,3,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,839,X0011M6LHZ,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,789,X0011M6LGL,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,838,X0011NV6UL,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,846,X0011NV6UV,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,524,X0011NV4OJ,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,268,X000ZZYGZ3,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,882,X0011M6LJD,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,523,X0011QNWPZ,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,642,X0011QNT8Z,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,682,X0011QNOXF,Sellable,3,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,784,X0011QNP11,Sellable,3,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,527,X0011NV4O9,Sellable,3,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,715,X0011QNOWV,Sellable,3,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,558,X0011NV4P3,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,716,X0011QNT9J,Sellable,4,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,528,X0011QNWS7,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,856,X0011KTP9N,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,229,X000ZUYYY1,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,652,X0011QNT7V,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,809,X0011KTP7P,Sellable,3,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,799,X0011KTP7F,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,526,X0011QNWR3,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,635,X0011KTNDV,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,885,X0011KTPA7,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,842,X0011M6LHF,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,741,X0011QNTB7,Sellable,5,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,237,X000ZV0LXX,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,728,X0011KTP6B,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,542,X0011QNOTJ,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,512,X0011QNWQ9,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,139,X000ZL14IJ,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,601,X0011QNOUX,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,734,X0011NV6QP,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,636,X0011QNOVH,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,736,X0011KTP6L,Sellable,4,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,219,X000ZUB6JH,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,476,X0011KTNJF,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,231,X000ZV0ZHP,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,649,X0011QNOVR,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,561,X0011QNOSP,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,545,X0011QNOSF,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,226,X0010GLSVB,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,759,X0011QNWYL,Sellable,3,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,803,X0011QNX0J,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,740,X0011QNWYV,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,235,X000ZVL443,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,479,X0011QNORV,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,698,X0011NV6PV,Sellable,5,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,777,X0011KTP89,Sellable,3,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,605,X0011KTNN1,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,135,X000ZOXEQ1,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,100,X000Z87A9J,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,656,X0011KTP2P,Sellable,9,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,816,X0011NV6TR,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,632,X0011QN7DH,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,679,X0011QNOX5,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,888,X0011KTPAH,Sellable,3,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,4,X000YYNVAV,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,596,X0011QN7CD,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,535,X0011QN7AZ,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,697,X0011NV6P1,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,707,X0011NVLND,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,720,X0011KTNQX,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,615,X0011QN7BT,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,737,X0011QN7H3,Sellable,3,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,242,X000ZYTBC7,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,787,X0011QNTCV,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,871,X0011NV4XZ,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,129,X000ZOX7GX,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,595,X0011NV6LP,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,872,X0011NV4WV,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,671,X0011KTNOP,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,552,X0011NV6KV,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,240,X000ZVKV3X,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,576,X0011KTP0R,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,654,X0011QNOW1,Sellable,3,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,533,X0011NV6LF,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,657,X0011KTNOZ,Sellable,3,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,637,X0011KTP25,Sellable,3,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,509,X0011QNORB,Sellable,3,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,828,X0011QNTFD,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,694,X0011M6LD9,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,579,X0011KTNMH,Sellable,4,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,695,X0011QNWXH,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,686,X0011QNWWX,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,762,X0011NV4UX,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,513,X0011NV6J7,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,566,X0011QN7A5,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,599,X0011QNT5X,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,874,X0011QNP43,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,848,X0011NV4Y9,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,573,X0011NV6K1,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,733,X0011NV4TJ,Sellable,3,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,536,X0011QNT5N,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,38,X000ZACS0N,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,569,X0011KTNAJ,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,593,X0011KTP11,Sellable,3,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,824,X0011QNP25,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,236,X000ZYTOGP,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,2242,X0017BEP6J,Sellable,15,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,710,X0011NV4SP,Sellable,3,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,590,X0011NV4PN,Sellable,3,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,774,X0011KTNTF,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,511,X0011QNT3F,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,568,X0011KTNB3,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,232,X000ZUMCO5,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,505,X0011KTOXP,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,224,X000ZUZK9T,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,578,X0011NV4PD,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,101,X000ZNSACF,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,807,X0011KTNU9,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,693,X0011QNTAX,Sellable,3,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,643,X0011NV4QR,Sellable,3,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,503,X0011KTOXF,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,815,X0011QNP1B,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,722,X0011QNWW3,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,772,X0011QNTBH,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,747,X0011NV4U3,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,124,X000ZL11SH,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,889,X0011QN7LJ,Sellable,2,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,239,X000ZYTBGN,Sellable,1,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-14T13:28:44+05:30,AOUT140820,2020-10-06T16:22:11+05:30,775,X0011QNP0R,Sellable,4,DRUDE,003406018110400991483,Return,1
,2019-01-01,2024-03-19,2020-08-05T19:34:32+05:30,vk85e4o049,2020-09-16T12:29:01+05:30,1013,X0013LGFE3,Unsellable,1,LP,6G01522947040,Return,1
,2019-01-01,2024-03-19,2020-08-05T19:34:32+05:30,vk85e4o049,2020-08-26T16:13:57+05:30,1572,X0016K00QZ,Unsellable,1,LP,6G01520104377,Return,1
,2019-01-01,2024-03-19,2020-08-05T19:34:32+05:30,vk85e4o049,2020-08-26T16:13:57+05:30,1826,X0016K0303,Unsellable,1,LP,6G01520104377,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:29:50+05:30,546,X0011QNOSZ,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:36:26+05:30,830,X0011QNTEJ,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:33:20+05:30,830,X0011QNTEJ,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:33:11+05:30,782,X0011QN7J1,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:30:09+05:30,782,X0011QN7J1,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T15:18:37+05:30,197,X000ZHB0FZ,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T15:17:45+05:30,197,X000ZHB0FZ,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:36:58+05:30,121,X000ZL12DB,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T15:17:21+05:30,517,X0011QNT2V,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T15:17:59+05:30,517,X0011QNT2V,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T11:36:09+05:30,517,X0011QNT2V,Sellable,1,Destruction,03/08/2020,Return,1
,2019-01-01,2024-03-19,2020-07-31T18:29:42+05:30,AOUT190720,2020-08-03T15:18:08+05:30,684,X0011NV4SF,Sellable,1,Destruction,03/08/2020,Return,1
