eanInAsinId,asinId,ean,eanInAsinQuantity
,1248,9782732482941,1
,1249,9782732470474,1
,1250,9782732476407,1
,1251,9782732481562,1
,1252,9782732480732,1
,1253,9782732484129,1
,1254,9782732484723,1
,1255,9782732476834,1
,1256,9782732474854,1
,1257,9782732478289,1
,1258,9782732471457,1
,1259,9782732477022,1
,1260,9782732476711,1
,1261,9782732446332,1
,1262,9782732476926,1
,1263,9782732482033,1
,1264,9782732482668,1
,1265,9782732482491,1
,1266,9782732479972,1
,1267,9782732484778,1
,1268,9782732486543,1
,1269,9782732477336,1
,1270,9782732474434,1
,1271,9782732477237,1
,1272,9782732480329,1
,1273,9782732481128,1
,1274,9782732484259,1
,1275,9782732484341,1
,1276,9782732464114,1
,1277,9782732476445,1
,1278,9782732460994,1
,1279,9782732446998,1
,1280,9782021335439,1
,1281,9782021351255,1
,1282,9782021354447,1
,1283,9782021120905,1
,1284,9782324022593,1
,1285,9782745980809,1
,1286,9782745984432,1
,1287,9782745952868,1
,1288,9782745960566,1
,1289,9782745980489,1
,1290,9782324017797,1
,1291,9782754087834,1
,1292,9782412031124,1
,1293,9782324020179,1
,1294,9782324017766,1
,1295,9782324020384,1
,1296,9782324004315,1
,1297,9782324020322,1
,1298,9782324020803,1
,1299,9782324020353,1
,1300,9782317015175,1
,1301,9782317011702,1
,1302,9784054062948,1
,1303,9782809910612,1
,1304,9791030102161,1
,1305,9791030102178,1
,1306,9791030101409,1
,1307,9791030101843,1
,1308,9791030101041,1
,1309,9791030100747,1
,1310,9791030101492,1
,1311,9791030101928,1
,1312,9791030100754,1
,1313,9782915960457,1
,1314,9782915960013,1
,1315,9782324019135,1
,1316,9782747082846,1
,1317,9782745994677,1
,1318,9782745977922,1
,1319,9782745976239,1
,1320,9782732484020,1
,1321,9782732487359,1
,1322,9782732478562,1
,1323,9791023509670,1
,1324,9791023509243,1
,1325,9791023509533,1
,1326,9782227494794,1
,1327,9782354901585,1
,1328,9782745954831,1
,1329,9782841388455,1
,1330,9791032301357,1
,1331,9782732450230,1
,1332,9791030100723,1
,1333,9782354901035,1
,1334,9782823613995,1
,1335,9782813214263,1
,1336,9782813215161,1
,1337,9782889355839,1
,1338,9791030101362,1
,1339,9782841389568,1
,1340,9791023509083,1
,1341,9782324018121,1
,1342,9782848315423,1
,1343,9782848318226,1
,1344,9782848315355,1
,1345,9782732470009,1
,1346,9782732477572,1
,1347,9782707210012,1
,1348,9782707200594,1
,1349,9782889355679,1
,1350,9782732474205,1
,1351,9782848318028,1
,1352,9782707206541,1
,1353,9782707210340,1
,1354,9782745988218,1
,1355,9782271075529,1
,1356,9782271117984,1
,1357,9782271121486,1
,1358,9782271093998,1
,1359,9782271121240,1
,1360,9782271083340,1
,1361,9782271089700,1
,1362,9782271089045,1
,1363,9782271075031,1
,1364,9782271089984,1
,1365,9782271126047,1
,1366,9782271089847,1
,1367,9782271093455,1
,1368,9782271082558,1
,1369,9782271081476,1
,1370,9782271093479,1
,1371,9782271077820,1
,1372,9782271076755,1
,1373,9782271075000,1
,1374,9782271079626,1
,1375,9782271094063,1
,1376,9782271117427,1
,1377,9782271116529,1
,1378,9782271089120,1
,1379,9782271118981,1
,1380,9782271116192,1
,1381,9782271088000,1
,1382,9782271116376,1
,1383,9782810420810,1
,1384,9782271094193,1
,1385,9782271115942,1
,1386,9782271117502,1
,1387,9782271122735,1
,1388,9782271090270,1
,1389,9782271118493,1
,1390,9782271094018,1
,1391,9782271122353,1
,1392,9782271089991,1
,1393,9782271089144,1
,1394,9782271119100,1
,1395,9782271089458,1
,1396,9782271082114,1
,1397,9782271125439,1
,1398,9782361882419,1
,1399,9782361882587,1
,1400,9782361882020,1
,1401,9782361882464,1
,1402,9782361882785,1
,1403,9782361882662,1
,1404,9782754070515,1
,1405,9782361882815,1
,1406,9782361880446,1
,1407,9782361881801,1
,1408,9782361880712,1
,1409,9782361882860,1
,1410,9782361882921,1
,1411,9782361882006,1
,1412,9782361882938,1
,1413,9782361881832,1
,1414,9782361883010,1
,1415,9782361881931,1
,1416,9782361882440,1
,1417,9782361882624,1
,1418,9782361883003,1
,1419,9782361881900,1
,1420,9782361882365,1
,1421,9782361882792,1
,1422,9782361882778,1
,1423,9782361882525,1
,1424,9782361882372,1
,1425,9782361882211,1
,1426,9782361882273,1
,1427,9782361881436,1
,1428,9782361881887,1
,1429,9782361881573,1
,1430,9782911525858,1
,1431,9782361880583,1
,1432,9782361881191,1
,1433,9782361881238,1
,1434,9782361881078,1
,1435,9782361882945,1
,1436,9782361883065,1
,1437,9782361881580,1
,1438,9782361880750,1
,1439,9782412023075,1
,1440,9782271078742,1
,1441,9782271118639,1
,1442,9782271124968,1
,1443,9782271078919,1
,1444,9782271089830,1
,1445,9782271094582,1
,1446,9782271092533,1
,1447,9782271095312,1
,1448,9782271074942,1
,1449,9782271092540,1
,1450,9782271077493,1
,1451,9782271076182,1
,1452,9782271095206,1
,1453,9782271077318,1
,1454,9782271114587,1
,1455,9782271087522,1
,1456,9782271082183,1
,1457,9782271094278,1
,1458,9782271094032,1
,1459,9782271091918,1
,1460,9782271088079,1
,1461,9782271088178,1
,1462,9782271087959,1
,1463,9782271075024,1
,1464,9782271088307,1
,1465,9782271089496,1
,1466,9782271115133,1
,1467,9782271089021,1
,1468,9782271121097,1
,1469,9782271094261,1
,1470,9782271093370,1
,1471,9782271095251,1
,1472,9782271088161,1
,1473,9782271119728,1
,1474,9782271118325,1
,1475,9782821208568,1
,1476,9782821208797,1
,1477,9782821201729,1
,1478,9782821208438,1
,1479,9782821206823,1
,1480,9782412021750,1
,1481,9782821207684,1
,1482,9782754088343,1
,1483,9782754085205,1
,1484,9782747028783,1
,1485,9782754089067,1
,1486,9782754072519,1
,1487,9782412030240,1
,1488,9782412023587,1
,1489,9782754065559,1
,1490,9782412040102,1
,1491,9782754067249,1
,1492,9782878819953,1
,1493,9782821204973,1
,1494,9782412036143,1
,1495,9782754052610,1
,1496,9782412022344,1
,1497,9782702912454,1
,1498,9782754018746,1
,1499,9782821207943,1
,1500,9782754072526,1
,1501,9782813216403,1
,1502,9782849332177,1
,1503,9782754019828,1
,1504,9782849334300,1
,1505,9782849334454,1
,1506,9782849334416,1
,1507,9782754013994,1
,1508,9782226435378,1
,1509,9782081421820,1
,1510,9782246805472,1
,1511,9782246855873,1
,1512,9782268090481,1
,1513,9782351642498,1
,1514,9782747088657,1
,1515,9782702900550,1
,1516,9782702900598,1
,1517,9782702912812,1
,1518,9782702911228,1
,1519,9782702914410,1
,1520,9782702914380,1
,1521,9782702914991,1
,1522,9782702911860,1
,1523,9782747088909,1
,1524,9782747071338,1
,1525,9782747054157,1
,1526,9782226437457,1
,1527,9782812923210,1
,1528,9782226400369,1
,1529,9782816010244,1
,1530,9782747098137,1
,1531,9782812317224,1
,1532,9782081314375,1
,1533,9782848932606,1
,1534,9782702155349,1
,1535,9782702911020,1
,1536,9782702914809,1
,1537,9782702911761,1
,1538,9782702912591,1
,1539,9782702910962,1
,1540,9782702907832,1
,1541,9782702913048,1
,1542,9782747050814,1
,1543,9782226316974,1
,1544,9782703311942,1
,1545,9782702910771,1
,1546,9782226319227,1
,1547,9782747087117,1
,1548,9782081395435,1
,1549,9782747098021,1
,1550,9782747006606,1
,1551,9782747088558,1
,1552,9782747096423,1
,1553,9782226319104,1
,1554,9782226328755,1
,1555,9782747047128,1
,1556,9782702914786,1
,1557,9782702913307,1
,1558,9782702914700,1
,1559,9782702914465,1
,1560,9782702912409,1
,1561,9782702912393,1
,1562,9782747086066,1
,1563,9782747032308,1
,1564,9782702912157,1
,1565,9782747082259,1
,1566,9782702912362,1
,1567,9782702911778,1
,1568,9782747096652,1
,1569,9782747085656,1
,1570,9782747099189,1
,1571,9782702909898,1
,1572,9782702909904,1
,1573,9782747098076,1
,1574,9791036305535,1
,1575,9791036303241,1
,1576,9782702910689,1
,1577,9782702912911,1
,1578,9782702911211,1
,1579,9782702913390,1
,1580,9782702908983,1
,1581,9791036305061,1
,1582,9791036305054,1
,1583,9782747086424,1
,1584,9782747086370,1
,1585,9791036303388,1
,1586,9782702912850,1
,1587,9782702914915,1
,1588,9782702909690,1
,1589,9782702910733,1
,1590,9782747097222,1
,1591,9782747091374,1
,1592,9791036303937,1
,1593,9791036303913,1
,1594,9782702913093,1
,1595,9782702914366,1
,1596,9782702914953,1
,1597,9782745984098,1
,1598,9782747088541,1
,1599,9782747091299,1
,1600,9782747099646,1
,1601,9782408006945,1
,1602,9782745994844,1
,1603,9782747090841,1
,1604,9782747097895,1
,1605,9782747098144,1
,1606,9782747098588,1
,1607,9782747092180,1
,1608,9782227492196,1
,1609,9791036303616,1
,1610,9782813220332,1
,1611,9782813220349,1
,1612,9782747097901,1
,1613,9782747088794,1
,1614,9782747043908,1
,1615,9782702914694,1
,1616,9782702912829,1
,1617,9782702911716,1
,1618,9782702914281,1
,1619,9782702913499,1
,1620,9782702909492,1
,1621,9782702914663,1
,1622,9782702914496,1
,1623,9782702911402,1
,1624,9782702901328,1
,1625,9782702911853,1
,1626,9782747094948,1
,1627,9782813219732,1
,1628,9782702907283,1
,1629,9782702907504,1
,1630,9782702907979,1
,1631,9782702914588,1
,1632,9782702908037,1
,1633,9782702914526,1
,1634,9782702913178,1
,1635,9782702907924,1
,1636,9782747086769,1
,1637,9782702910870,1
,1638,9782702908792,1
,1639,9782865541034,1
,1640,9782702912102,1
,1641,9782851809506,1
,1642,9782851808738,1
,1643,9782757603079,1
,1644,9782851809605,1
,1645,9782757603475,1
,1646,9782757603635,1
,1647,9782757603611,1
,1648,9782757603628,1
,1649,9782757603598,1
,1650,9782851809964,1
,1651,9782851809094,1
,1652,9782732485461,1
,1653,9782757603741,1
,1654,9782757603055,1
,1655,9782757603451,1
,1656,9782757603734,1
,1657,9782757603673,1
,1658,9782757603536,1
,1659,9782757603406,1
,1660,9782757603208,1
,1661,9782851809735,1
,1662,9782757603239,1
,1663,9782851809414,1
,1664,9782702906415,1
,1665,9782844451675,1
,1666,9782702912423,1
,1667,9782813216939,1
,1668,9782809824117,1
,1669,9782355362330,1
,1670,9782702914908,1
,1671,9782226324795,1
,1672,9782226319302,1
,1673,9782246863786,1
,1674,9782081420809,1
,1675,9782851809520,1
,1676,9782081422032,1
,1677,9782702160527,1
,1678,9791022607216,1
,1679,9782813215826,1
,1680,9782215148548,1
,1681,9782813202499,1
,1682,9782813201577,1
,1683,9782813214669,1
,1684,9782813217448,1
,1685,9782851809575,1
,1686,9782812502958,1
,1687,9782851809551,1
,1688,9782215094289,1
,1689,9782215147619,1
,1690,9782851809674,1
,1691,9782851809612,1
,1692,9782851809568,1
,1693,9791032402184,1
,1694,9782813215130,1
,1695,9782081420823,1
,1696,9782813216410,1
,1697,9782246812616,1
,1698,9782746747708,1
,1699,9782716315654,1
,1700,9782702915042,1
,1701,9782412024775,1
,1702,9782813213198,1
,1703,9782813213204,1
,1704,9782813208088,1
,1705,9782412021682,1
,1706,9782813218131,1
,1707,9782813200969,1
,1708,9782844459138,1
,1709,9782813200693,1
,1710,9782813209412,1
,1711,9782813206398,1
,1712,9782324017803,1
,1713,9782324012686,1
,1714,9782844458858,1
,1715,9782813206800,1
,1716,9782352043270,1
,1717,9782754076968,1
,1718,9782813202505,1
,1719,9782821204607,1
,1720,9782911525803,1
,1721,9782361880286,1
,1722,9782361880590,1
,1723,9782361880637,1
,1724,9782361883133,1
,1725,9782361883256,1
,1726,9782361880262,1
,1727,9782849334683,1
,1728,9791024202662,1
,1729,9791024202655,1
,1730,9782849331026,1
,1731,9782851805904,1
,1732,9782851809926,1
,1733,9782851809889,1
,1734,9782851809650,1
,1735,9782851809384,1
,1736,9782851809803,1
,1737,9782851809513,1
,1738,9782851809544,1
,1739,9782851809124,1
,1740,9782851809377,1
,1741,9782851808394,1
,1742,9782851809346,1
,1743,9782851809582,1
,1744,9782851809667,1
,1745,9782851809445,1
,1746,9782851809483,1
,1747,9782851809766,1
,1748,9782851808837,1
,1749,9782851809360,1
,1750,9782851808691,1
,1751,9782747090759,1
,1752,9782747094962,1
,1753,9782747083478,1
,1754,9782747085694,1
,1755,9782747085687,1
,1756,9782747085663,1
,1757,9782747061759,1
,1758,9782747056915,1
,1759,9782747090742,1
,1760,9782747084017,1
,1761,9782849333938,1
,1762,9782849330999,1
,1763,9782849331835,1
,1764,9782850769313,1
,1765,9791024202853,1
,1766,9791024202693,1
,1767,9782851806314,1
,1768,9782908606713,1
,1769,9782361882655,1
,1770,9782754051019,1
,1771,9782813205551,1
,1772,9782813218476,1
,1773,9782813217561,1
,1774,9782813217424,1
,1775,9782813218124,1
,1776,9782813217493,1
,1777,9782813219756,1
,1778,9782813219015,1
,1779,9782813217592,1
,1780,9782813218179,1
,1781,9782813220158,1
,1782,9782813218018,1
,1783,9782813217479,1
,1784,9782813218162,1
,1785,9782359903331,1
,1786,9791032401538,1
,1787,9782851809308,1
,1788,9782851809940,1
,1789,9782757603154,1
,1790,9782851809223,1
,1791,9782757603062,1
,1792,9782851809780,1
,1793,9782851809155,1
,1794,9782851808851,1
,1795,9782851808943,1
,1796,9782851809711,1
,1797,9782747088640,1
,1798,9782747072915,1
,1799,9782747091046,1
,1800,9791036305399,1
,1801,9791036306013,1
,1802,9791036305382,1
,1803,9782271090225,1
,1804,9782271083227,1
,1805,9782271088048,1
,1806,9782271119667,1
,1807,9782271114198,1
,1808,9782271086068,1
,1809,9782271089090,1
,1810,9782271090010,1
,1811,9782271089489,1
,1812,9782849334478,1
,1813,9782849333921,1
,1814,9782849334799,1
,1815,9782849333549,1
,1816,9782849334843,1
,1817,9782849333747,1
,1818,9782702911525,1
,1819,9782702906620,1
,1820,9791024202440,1
,1821,9791024202938,1
,1822,9791024202839,1
,1823,9791024202389,1
,1824,9782844545275,1
,1825,9782844546005,1
,1826,9791024202716,1
,1827,9782844549785,1
,1828,9782844544513,1
,1829,9782844545411,1
,1830,9782844544834,1
,1831,9782844545459,1
,1832,9782844544605,1
,1833,9791024202891,1
,1834,9791024202242,1
,1835,9782850769221,1
,1836,9782850767135,1
,1837,9782844544384,1
,1838,9782844545886,1
,1839,9791024202341,1
,1840,9791024202648,1
,1841,9791024205007,1
,1842,9791024205038,1
,1843,9791024205144,1
,1844,9791024205021,1
,1845,9791024205175,1
,1846,9791024202815,1
,1847,9791024205014,1
,1848,9782220094274,1
,1849,9782821201774,1
,1850,9782821206830,1
,1851,9782849335062,1
,1852,9782849334966,1
,1853,9782812920981,1
,1854,9782812924194,1
,1855,9782866812065,1
,1856,9782866812089,1
,1857,9782866812218,1
,1858,9782866811976,1
,1859,9782866811990,1
,1860,9782866811884,1
,1861,9782866812874,1
,1862,9782866812140,1
,1863,9782908606997,1
,1864,9782908606768,1
,1865,9782908606782,1
,1866,9782908606843,1
,1867,9782908606775,1
,1868,9791090174474,1
,1869,9782908606690,1
,1870,9782908606409,1
,1871,9782908606959,1
,1872,9782908606911,1
,1873,9782908606928,1
,1874,9782908606744,1
,1875,9782908606607,1
,1876,9782908606836,1
,1877,9782412026281,1
,1878,9782081436022,1
,1879,9782215070931,1
,1880,9782745978271,1
,1881,9782813205544,1
,1882,9782813219350,1
,1883,9782813213655,1
,1884,9782813216526,1
,1885,9782813218964,1
,1886,9782813219879,1
,1887,9782813220196,1
,1888,9782813220189,1
,1889,9782813218988,1
,1890,9782844454447,1
,1891,9782813216892,1
,1892,9782813209702,1
,1893,9782813214676,1
,1894,9782813217578,1
,1895,9782813219770,1
,1896,9782813220240,1
,1897,0035585131214,1
,1898,0035585111124,1
,1899,3600541605374,1
,1900,3600550712100,1
,1901,6941057404011,1
,1902,6942138926033,1
,1903,9782851809971,1
,1904,9782377352647,1
,1905,9791033608813,1
,1906,9782702160770,1
,1907,9782368123232,1
,1908,9782271095039,1
,1909,9782271066206,1
,1910,9782271115003,1
,1911,9782263072598,1
,1912,9782849334850,1
,1913,9782849331668,1
,1914,9782702901502,1
,1915,9782702915226,1
,1916,9782702915349,1
,1917,9782702915035,1
,1918,9782702915219,1
,1919,9782702915493,1
,1920,9782702915295,1
,1921,9782702915554,1
,1922,9782702915257,1
,1923,9782702915363,1
,1924,9782702915240,1
,1925,9782702914960,1
,1926,9782814104747,1
,1927,9782814104624,1
,1928,9782814104556,1
,1929,9782814104112,1
,1930,9782814103887,1
,1931,9782814104013,1
,1932,9782814104860,1
,1933,9782814102859,1
,1934,9782814104730,1
,1935,9782814104839,1
,1936,9782814103764,1
,1937,9782814104754,1
,1938,9782814101852,1
,1939,9782814103894,1
,1940,9782814104181,1
,1941,9791024202228,1
,1942,9782821208940,1
,1943,9782821207141,1
,1944,9782366581461,1
,1945,9791021022720,1
,1946,9791021038790,1
,1947,9782376850052,1
,1948,9782376850038,1
,1949,9782908606935,1
,1950,9782213705620,1
,1951,9782810427512,1
,1952,9782813220875,1
,1953,9782813221254,1
,1954,9782813221070,1
,1955,9782813220264,1
,1956,9782813219022,1
,1957,9782813216533,1
,1958,9782813219763,1
,1959,9782813219169,1
,1960,9782813219077,1
,1961,9782813219794,1
,1962,9782813219138,1
,1963,9782813220257,1
,1964,9782813219855,1
,1965,9782813219695,1
,1966,9782813219183,1
,1967,9782813219008,1
,1968,9782813215185,1
,1969,9782813219923,1
,1970,9782813215765,1
,1971,9782813220325,1
,1972,9782813218407,1
,1973,9782813220165,1
,1974,9782813220905,1
,1975,9782813215291,1
,1976,9782813214546,1
,1977,9782813218322,1
,1978,9782813217622,1
,1979,9782755612752,1
,1980,9782755641554,1
,1981,9782755636512,1
,1982,9782755633085,1
,1983,9782755633436,1
,1984,9782755636949,1
,1985,9782755640670,1
,1986,9782755629194,1
,1987,9782755629156,1
,1988,9782755629132,1
,1989,9782755629095,1
,1990,9782755629187,1
,1991,9782755629170,1
,1992,9782755629163,1
,1993,9782755629149,1
,1994,9782755629224,1
,1995,9782755629217,1
,1996,9782755629200,1
,1997,9782755629668,1
,1998,9782755633382,1
,1999,9782755633313,1
,2000,9782755629675,1
,2001,9782755629767,1
,2002,9782755629705,1
,2003,9782755629774,1
,2004,9782755629682,1
,2005,9782755629965,1
,2006,9782755629972,1
,2007,9782755636963,1
,2008,9782755635959,1
,2009,9782755640274,1
,2010,9782755633269,1
,2011,9782755637021,1
,2012,9782755604207,1
,2013,9782755640076,1
,2014,9782755629750,1
,2015,9782755636406,1
,2016,9782755636062,1
,2017,9782755633610,1
,2018,9782755617658,1
,2019,9782755623932,1
,2020,9782755635508,1
,2021,9782755648454,1
,2022,9782709656238,1
,2023,9782843193989,1
,2024,9782843193859,1
,2025,9782843192326,1
,2026,9782843191190,1
,2027,9782843194290,1
,2028,9782843194122,1
,2029,9782843194085,1
,2030,9782843192302,1
,2031,9782843193101,1
,2032,9782843192821,1
,2033,9782843194153,1
,2034,9782843194306,1
,2035,9782843193200,1
,2036,9782843194313,1
,2037,9782843194252,1
,2038,9782843193965,1
,2039,9782843194214,1
,2040,9782843194139,1
,2041,9782843192982,1
,2042,9782843194207,1
,2043,9782843194245,1
,2044,9782843194269,1
,2045,9782843194047,1
,2046,9782843194238,1
,2047,9782843193187,1
,2048,9782311101799,1
,2049,9782809826883,1
,2050,9782809825657,1
,2051,9782809824858,1
,2052,9782809823547,1
,2053,9782809821123,1
,2054,9782749155906,1
,2055,9782749155838,1
,2056,9782749157658,1
,2057,9782749156590,1
,2058,9782749162515,1
,2059,9782749157436,1
,2060,9782749109701,1
,2061,9782749160986,1
,2062,9791028509576,1
,2063,9791028516130,1
,2064,9791028504274,1
,2065,9791028503925,1
,2066,9791028515751,1
,2067,9791028512125,1
,2068,9791028515720,1
,2069,9782866812102,1
,2070,9782365692014,1
,2071,9782262060916,1
,2072,9782317016677,1
,2073,9782317011092,1
,2074,9782317016424,1
,2075,9782848319537,1
,2076,9791032303559,1
,2077,9791032303825,1
,2078,9782732481944,1
,2079,9782732485508,1
,2080,9782732464879,1
,2081,9782732464763,1
,2082,9782732481937,1
,2083,9782732488134,1
,2084,9782732475912,1
,2085,9782732486666,1
,2086,9782707208460,1
,2087,9782853270618,1
,2088,9782853276559,1
,2089,9782853276405,1
,2090,9782853276610,1
,2091,9782853276689,1
,2092,9782853276801,1
,2093,9782853276511,1
,2094,9782853276573,1
,2095,9782749925233,1
,2096,9782749916538,1
,2097,9782749922256,1
,2098,9782749924045,1
,2099,9782749927251,1
,2100,9782749921556,1
,2101,9782749932163,1
,2102,9782749936994,1
,2103,9782749939988,1
,2104,9782749928326,1
,2105,9782749930848,1
,2106,9782749928579,1
,2107,9782749927244,1
,2108,9782749931876,1
,2109,9782749930985,1
,2110,9782749923390,1
,2111,9782749924373,1
,2112,9782749931951,1
,2113,9782749926544,1
,2114,9782749923871,1
,2115,9782749932187,1
,2116,9782749929453,1
,2117,9782749936888,1
,2118,9782749926926,1
,2119,9782749928999,1
,2120,9782749922362,1
,2121,9782749917832,1
,2122,9782749928623,1
,2123,9782749926025,1
,2124,9782749925110,1
,2125,9782749933443,1
,2126,9782749910116,1
,2127,9782749927367,1
,2128,9782749936376,1
,2129,9782749933849,1
,2130,9782749929088,1
,2131,9782749934334,1
,2132,9782749921891,1
,2133,9782749921884,1
,2134,9782749932569,1
,2135,9782749931982,1
,2136,9782749933269,1
,2137,9782749935355,1
,2138,9782749926360,1
,2139,9782749929378,1
,2140,9782749940014,1
,2141,9782749931913,1
,2142,9782749932583,1
,2143,9782749931852,1
,2144,9782749932606,1
,2145,9782749931333,1
,2146,9782749933375,1
,2147,9782749933450,1
,2148,9782749930183,1
,2149,9782749931197,1
,2150,9782749925615,1
,2151,9791022402484,1
,2152,9782745997524,1
,2153,9782408004316,1
,2154,9782408012236,1
,2155,9782408004309,1
,2156,9782408012243,1
,2157,9782745984876,1
,2158,9782408016456,1
,2159,9782745992055,1
,2160,9782408006594,1
,2161,9782745995537,1
,2162,9782408003777,1
,2163,9782745991980,1
,2164,9782745986627,1
,2165,9782408005894,1
,2166,9782408004736,1
,2167,9782745984043,1
,2168,9782745992024,1
,2169,9782745969576,1
,2170,9782408006082,1
,2171,9782745997692,1
,2172,9782745997708,1
,2173,9782745985200,1
,2174,9782745985064,1
,2175,9782745985071,1
,2176,9782745977113,1
,2177,9782745995827,1
,2178,9782408012649,1
,2179,9782745929082,1
,2180,9782745984869,1
,2181,9782745994370,1
,2182,9782745971944,1
,2183,9782745959775,1
,2184,9782745971791,1
,2185,9782745976765,1
,2186,9782745984593,1
,2187,9782745991119,1
,2188,9782745991010,1
,2189,9782745991003,1
,2190,9782745991027,1
,2191,9782745983947,1
,2192,9782408004262,1
,2193,9782745972033,1
,2194,9782745984920,1
,2195,9782408013721,1
,2196,9782408004248,1
,2197,9782408006600,1
,2198,9782408004385,1
,2199,9782745903280,1
,2200,9782745995056,1
,2201,9782745997586,1
,2202,9782408013738,1
,2203,9782745980632,1
,2204,9782745983954,1
,2205,9782408017224,1
,2206,9782408005870,1
,2207,9782745983961,1
,2208,9782745978332,1
,2209,9782745997562,1
,2210,9782745981295,1
,2211,9782408008062,1
,2212,9782354133900,1
,2213,9782889355532,1
,2214,9782889357284,1
,2215,9782889356041,1
,2216,9782889357192,1
,2217,9791032902103,1
,2218,9791032906750,1
,2219,9791032902790,1
,2220,9791032903247,1
,2221,9791032905586,1
,2222,9782738133823,1
,2223,9781503704213,1
,2224,9782809657005,1
,2225,9782259278911,1
,2226,9782366720761,1
,2227,9782366721539,1
,2228,9782809506266,1
,2229,9782258147379,1
,2230,9782258071698,1
,2231,9782258161634,1
,2232,9782258093720,1
,2233,9782845927179,1
,2234,9782130800217,1
,2235,9782810421398,1
,2236,9782810421664,1
,2237,9782810427475,1
,2238,9782810415182,1
,2239,9782810421695,1
,2240,9782810420964,1
,2241,9782813218971,1
,2242,9782702914946,1
,2243,9782702906309,1
,2244,9782747081375,1
,2245,9782908606669,1
,2246,0035585181226,1
,2247,3181860750391,1
,2248,9782361882532,1
,2249,9782213705217,1
,2250,9782081395534,1
,2251,9782813219107,1
,2252,9782813215659,1
,2253,9782813216762,1
,2254,9782813217639,1
,2255,9782755628036,1
,2256,9782378801038,1
,2257,9788862296960,1
,2258,9782317011207,1
,2259,9791032300879,1
,2260,9782732487342,1
,2261,9782732478869,1
,2262,9782749939278,1
,2263,9782749924458,1
,2264,9782749933429,1
,2265,9782745976246,1
,2266,9782745945426,1
,2267,9782354902032,1
,2268,9782354900809,1
,2269,9782221216439,1
,2270,9782221139028,1
,2271,9782221157879,1
,2272,9782268101040,1
,2273,9782815303316,1
,2274,9782263064197,1
,2275,9791027603794,1
,2276,9791027606191,1
,2277,9791027606184,1
,2278,9782841389841,1
,2279,9782841388813,1
,2280,9782858299171,1
,2281,9782858298907,1
,2282,9782858299188,1
,2283,3344428058197,1
,2284,9782800156880,1
,2285,3600550302240,1
,2286,0035585123189,1
,2287,0035585129082,1
,2288,0035585055503,1
,2289,0035585780702,1
,2290,0611932100111,1
,2291,0035585111315,1
,2292,0035585111216,1
,2293,0035585111117,1
,2294,0035585111018,1
,2295,0035585111414,1
,2296,0035585450162,1
,2297,0035585454573,1
,2298,0035585454252,1
,2299,0035585454269,1
,2300,0035585365008,1
,2301,9791032402245,1
,2302,9791032402375,1
,2303,9782226402080,1
,2304,9782226395160,1
,2305,9782757603581,1
,2306,9782851809810,1
,2307,9782851809407,1
,2308,9782851809391,1
,2309,9782851809865,1
,2310,9782851809162,1
,2311,9782747046169,1
,2312,9782747033626,1
,2313,9791036305221,1
,2314,9791036310423,1
,2315,9791036310133,1
,2316,9782714448194,1
,2317,9782702157350,1
,2318,9782368120385,1
,2319,9782271119049,1
,2320,9782271116413,1
,2321,9782271115539,1
,2322,9782271120502,1
,2323,9782271088208,1
,2324,9782271120489,1
,2325,9782271092625,1
,2326,9782271120496,1
,2327,9782271090836,1
,2328,9782804800819,1
,2329,9782849330975,1
,2330,9782849334553,1
,2331,9782702915011,1
,2332,9782702914434,1
,2333,9782702915028,1
,2334,9782814104242,1
,2335,9782814104396,1
,2336,9782844545855,1
,2337,9791024202723,1
,2338,9791024205120,1
,2339,9782908606584,1
,2340,9782412026267,1
,2341,9782412028414,1
,2342,9782412015513,1
,2343,9782081471023,1
,2344,9791094689172,1
,2345,9782324020063,1
,2346,9782813219534,1
,2347,9782702915080,1
,2348,9782364803176,1
,2349,9782755633412,1
,2350,9782809823127,1
,2351,9782809822021,1
,2352,9782866811716,1
,2353,9782317011528,1
,2354,9782317011269,1
,2355,9782317000294,1
,2356,9782501126762,1
,2357,9791032302385,1
,2358,9782732464954,1
,2359,9782732464930,1
,2360,9782732470856,1
,2361,9782749928616,1
,2362,9782749927435,1
,2363,9782749933023,1
,2364,9782749933870,1
,2365,9782749925936,1
,2366,9782749932996,1
,2367,9782749929286,1
,2368,9782749931005,1
,2369,9782749925905,1
,2370,9782749933153,1
,2371,9782749922294,1
,2372,9782749929583,1
,2373,9782749931500,1
,2374,9782749916583,1
,2375,9782749931326,1
,2376,9782745984340,1
,2377,9791032900505,1
,2378,9782737376177,1
,2379,9782809900033,1
,2380,9782809506891,1
,2381,9782750913274,1
,2382,9782810401345,1
,2383,9782756427881,1
,2384,9782374930275,1
,2385,9782374930039,1
,2386,9782374930268,1
,2387,9782354902063,1
,2388,9782354902049,1
,2389,9782354902131,1
,2390,9782354902094,1
,2391,9782354901875,1
,2392,9782354901912,1
,2393,9782221240915,1
,2394,9782268068817,1
,2395,9782378011048,1
,2396,9782021304169,1
,2397,9782021420968,1
,2398,9791023509687,1
,2399,9782263149184,1
,2400,9782263155222,1
,2401,9782263154614,1
,2402,9782234081048,1
,2403,9791030102291,1
,2404,9791030101515,1
,2405,9782365490047,1
,2406,9782916878942,1
,2407,9791027606108,1
,2408,9791027604258,1
,2409,9791027606443,1
,2410,9782841388356,1
,2411,9782841384334,1
