afnRemovalShipmentId,afnRemovalOrderId,dataStartTime,dataEndTime,requestDate,shipmentDate,skuId,fnsku,disposition,shippedQuantity,carrier,trackingNumber
,70,2019-01-01,2024-03-19,2021-09-18,2021-10-19,2954,X0018FZT7D,Sellable,1,DRUDE,003406018110401205921
,70,2019-01-01,2024-03-19,2021-09-18,2021-10-19,2898,X0018FKJG9,Sellable,1,DRUDE,003406018110401205921
,70,2019-01-01,2024-03-19,2021-09-18,2021-10-19,1147,X0013LFFKX,Sellable,2,DRUDE,003406018110401205921
,70,2019-01-01,2024-03-19,2021-09-18,2021-10-19,2918,X0018FKJ8R,Sellable,2,DRUDE,003406018110401205921
,70,2019-01-01,2024-03-19,2021-09-18,2021-09-18,3267,X0019CBZ2X,Sellable,1,LP,6G57306224371
,70,2019-01-01,2024-03-19,2021-09-18,2021-09-18,3139,X0019CBXL1,Sellable,1,LP,6G57306224371
,71,2019-01-01,2024-03-19,2021-09-06,2021-09-23,3121,X0019AF95J,Unsellable,1,LP,6G56842638673
,71,2019-01-01,2024-03-19,2021-09-06,2021-09-23,3121,X0019AF95J,Unsellable,1,LP,6G56842638673
,71,2019-01-01,2024-03-19,2021-09-06,2021-09-23,3160,X0019CBYUL,Unsellable,2,LP,6G56842638673
,73,2019-01-01,2024-03-19,2021-08-20,2021-09-21,2884,X0018FL017,Unsellable,1,LP,6G56842378586
,73,2019-01-01,2024-03-19,2021-08-20,2021-09-21,1917,X0016K0335,Unsellable,1,LP,6G56842378586
,73,2019-01-01,2024-03-19,2021-08-20,2021-09-21,3107,B004XNLCGG,Unsellable,1,LP,6G56842378586
,74,2019-01-01,2024-03-19,2021-08-05,2021-09-20,3376,X001DZ73EP,Unsellable,1,LP,6G56842237722
,75,2019-01-01,2024-03-19,2021-07-21,2021-07-22,3289,B07Q7DSWF4,Unsellable,1,COLIS,24100011410593130
,75,2019-01-01,2024-03-19,2021-07-21,2021-09-17,3350,X001DZ7FBV,Unsellable,1,LP,6G56841897910
,75,2019-01-01,2024-03-19,2021-07-21,2021-09-17,2502,X0017KI0CP,Unsellable,1,LP,6G56841897910
,76,2019-01-01,2024-03-19,2021-06-21,2021-09-15,2487,X0017KHZUN,Unsellable,1,LP,6G56841510963
,78,2019-01-01,2024-03-19,2021-05-13,2021-05-14,1815,X0016K4GVP,Sellable,1,LP,6G56759842767
,78,2019-01-01,2024-03-19,2021-05-13,2021-05-14,1011,X0013LGFBB,Sellable,1,AMZN,CC0191286833
,79,2019-01-01,2024-03-19,2021-05-12,2021-05-14,3115,B005NZLBEG,Sellable,1,LP,6G56759669654
,79,2019-01-01,2024-03-19,2021-05-12,2021-05-14,3113,B07Q7DSWF4,Sellable,2,AMZN,CC0191289060
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1154,X0013LFQ7Z,Sellable,1,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,2000,X0016K4GSD,Sellable,2,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,2297,X0017KIK7P,Sellable,1,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,2609,X0017KFXON,Sellable,2,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,3010,X0018XLFRX,Sellable,6,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,2532,X0017KIKJN,Sellable,1,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,3106,X0019AIAFF,Sellable,7,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,2495,X0017KFXT3,Sellable,1,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1334,X0014MYLC9,Sellable,1,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1751,X0016K02TP,Sellable,4,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1921,X0016K0349,Sellable,4,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,2378,X0017KFXQL,Sellable,2,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,3034,X0018XMUXL,Sellable,1,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,2500,X0017KIK39,Sellable,1,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,3026,X0018XLFO1,Sellable,1,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1880,X0016K4H0F,Sellable,2,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1653,X0016K030N,Sellable,2,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,3244,X0019CBZ23,Sellable,1,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1815,X0016K4GVP,Sellable,1,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1758,X0016K30VH,Sellable,1,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1772,X0016K030D,Sellable,4,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,3057,X0018XMUYP,Sellable,1,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,2264,X0017KIK43,Sellable,1,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1960,X0016K02W7,Sellable,2,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1925,X0016K038F,Sellable,2,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,2633,X0017M7RJF,Sellable,15,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,2336,X0017KHV2F,Sellable,1,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,2474,X0017KIJZ3,Sellable,1,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,3276,B07NSMBVYS,Sellable,5,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,2418,X0017KFXN9,Sellable,1,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1139,X0013LFNZF,Sellable,1,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1442,X0014N1P7R,Sellable,1,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,2254,X0017KHZML,Sellable,3,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,2646,X0017M7RK9,Sellable,3,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,2586,X0017KHZMV,Sellable,1,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1446,X0014N2SQJ,Sellable,12,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,2379,X0017KFY0B,Sellable,2,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,986,X0013CFUXJ,Sellable,1,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,2632,X0017MDLG3,Sellable,18,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,2407,X0017KHZKN,Sellable,2,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,3289,B07Q7DSWF4,Sellable,5,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1841,X0016K4GWJ,Sellable,2,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,983,X0013CESKP,Sellable,2,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1858,X0016K314D,Sellable,2,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1918,X0016K4GXN,Sellable,2,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,3275,B00O4EEXCE,Sellable,5,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,2372,X0017KIK3J,Sellable,1,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1365,X0014N378H,Sellable,1,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,2389,X0017KIKOX,Sellable,1,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1054,X0013LGHPF,Sellable,1,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,2391,X0017KIKNJ,Sellable,1,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,2611,X0017KIJZX,Sellable,1,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1950,X0016K4GOR,Sellable,2,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,3042,X0018XLFU5,Sellable,1,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,2610,X0017KHV07,Sellable,1,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,2445,X0017KHZT9,Sellable,1,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1949,X0016K4GT7,Sellable,2,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,2612,X0017KFXNJ,Sellable,1,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,3041,X0018XLFQJ,Sellable,1,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,3022,X0018XNTLN,Sellable,2,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-05-21,2368,X0017KIK11,Sellable,2,DRUDE,003406018110100627301
,80,2019-01-01,2024-03-19,2021-05-05,2021-06-05,3022,X0018XNTLN,Sellable,1,"LP, LP","6G57021289334, 6G57021288771"
,80,2019-01-01,2024-03-19,2021-05-05,2021-06-05,1446,X0014N2SQJ,Sellable,2,"LP, LP","6G57021289334, 6G57021288771"
,80,2019-01-01,2024-03-19,2021-05-05,2021-06-05,3041,X0018XLFQJ,Sellable,1,"LP, LP","6G57021289334, 6G57021288771"
,80,2019-01-01,2024-03-19,2021-05-05,2021-06-05,3275,B00O4EEXCE,Sellable,1,"LP, LP","6G57021289334, 6G57021288771"
,80,2019-01-01,2024-03-19,2021-05-05,2021-06-05,951,X0013CF93P,Sellable,1,"LP, LP","6G57021289334, 6G57021288771"
,80,2019-01-01,2024-03-19,2021-05-05,2021-06-05,3276,B07NSMBVYS,Sellable,4,"LP, LP","6G57021289334, 6G57021288771"
,80,2019-01-01,2024-03-19,2021-05-05,2021-06-05,3026,X0018XLFO1,Sellable,1,"LP, LP","6G57021289334, 6G57021288771"
,80,2019-01-01,2024-03-19,2021-05-05,2021-06-05,2681,X00180K9NH,Sellable,1,"LP, LP","6G57021289334, 6G57021288771"
,80,2019-01-01,2024-03-19,2021-05-05,2021-06-05,2742,X00180IZUV,Sellable,1,"LP, LP","6G57021289334, 6G57021288771"
,80,2019-01-01,2024-03-19,2021-05-05,2021-06-05,3244,X0019CBZ23,Sellable,1,"LP, LP","6G57021289334, 6G57021288771"
,80,2019-01-01,2024-03-19,2021-05-05,2021-06-05,3106,X0019AIAFF,Sellable,1,"LP, LP","6G57021289334, 6G57021288771"
,80,2019-01-01,2024-03-19,2021-05-05,2021-06-05,1632,X0016K02V3,Sellable,2,"LP, LP","6G57021289334, 6G57021288771"
,80,2019-01-01,2024-03-19,2021-05-05,2021-06-05,2728,X00180IUG5,Sellable,2,"LP, LP","6G57021289334, 6G57021288771"
,80,2019-01-01,2024-03-19,2021-05-05,2021-06-05,1866,X0016K30XF,Sellable,3,"LP, LP","6G57021289334, 6G57021288771"
,80,2019-01-01,2024-03-19,2021-05-05,2021-06-05,2735,X00180IUEH,Sellable,4,"LP, LP","6G57021289334, 6G57021288771"
,80,2019-01-01,2024-03-19,2021-05-05,2021-06-05,3010,X0018XLFRX,Sellable,8,"LP, LP","6G57021289334, 6G57021288771"
,80,2019-01-01,2024-03-19,2021-05-05,2021-06-05,1154,X0013LFQ7Z,Sellable,1,"LP, LP","6G57021289334, 6G57021288771"
,80,2019-01-01,2024-03-19,2021-05-05,2021-06-05,2678,X00180GNJL,Sellable,1,"LP, LP","6G57021289334, 6G57021288771"
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1741,X0016JV9ZR,Sellable,1,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,2626,X0017KHZSZ,Sellable,1,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,2281,X0017KHZXP,Sellable,1,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,2266,X0017KFXLB,Sellable,1,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1831,X0016JY3SH,Sellable,1,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1287,X0014N2SL9,Sellable,1,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1931,X0016K012D,Sellable,1,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1451,X0014N2SFZ,Sellable,1,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1304,X0014N37A5,Sellable,1,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1387,X0014N2SDR,Sellable,1,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1951,X0016JVASX,Sellable,1,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1536,X00151MBL7,Sellable,1,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,3293,X0019MZHQD,Sellable,4,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,2294,X0017KHVF7,Sellable,1,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,3233,X0019CBZHN,Sellable,1,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,999,X0013LGIQN,Sellable,1,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1975,X0016JVASD,Sellable,1,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1310,X0014N2SKF,Sellable,2,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1516,X00151O93P,Sellable,2,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,980,X0013CFEXF,Sellable,1,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1012,X0013LFNZ5,Sellable,1,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1753,X0016JVB8H,Sellable,1,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1507,X00151O93F,Sellable,1,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1041,X0013LDLIB,Sellable,1,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1282,X0014N1P31,Sellable,1,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1598,X0016K0141,Sellable,1,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,2267,X0017KILYR,Sellable,1,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1566,X0016K00OH,Sellable,1,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1372,X0014MYL3X,Sellable,1,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,2401,X0017KHV8J,Sellable,1,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1763,X0016JVAKL,Sellable,1,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1458,X0014N2SIR,Sellable,2,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,2358,X0017KFXLV,Sellable,1,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1317,X0014N2SFP,Sellable,1,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1323,X0014N37C3,Sellable,1,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1031,X0013LDLHH,Sellable,1,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1270,X0014N377D,Sellable,2,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1110,X0013LHHZ9,Sellable,1,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,2507,X0017KHVEN,Sellable,1,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,2598,X0017KHVDJ,Sellable,1,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1983,X0016JVB23,Sellable,1,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,2543,X0017KFXJN,Sellable,1,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,2521,X0017KIKIJ,Sellable,2,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-21,1063,X0013LGFGL,Sellable,1,DRUDE,003406018110100628249
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-12,1110,X0013LHHZ9,Sellable,1,LP,6G57013338521
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-12,1270,X0014N377D,Sellable,1,LP,6G57013338521
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-12,3083,X0018XLFOL,Sellable,1,LP,6G57013338521
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-12,1282,X0014N1P31,Sellable,1,LP,6G57013338521
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-12,1041,X0013LDLIB,Sellable,1,LP,6G57013338521
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-12,3077,X0018XLFRD,Sellable,1,LP,6G57013338521
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-12,1266,X0014N1MKH,Sellable,1,LP,6G57013338521
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-12,3150,X0019CBYTH,Sellable,1,LP,6G57013338521
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-12,1063,X0013LGFGL,Sellable,2,LP,6G57013338521
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-12,3218,X0019CDJE5,Sellable,1,LP,6G57013338521
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-12,3161,X0019CDJCH,Sellable,1,LP,6G57013338521
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-12,1998,X0016K0155,Sellable,1,LP,6G57013338521
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-12,999,X0013LGIQN,Sellable,1,LP,6G57013338521
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-12,3043,X0018XPSVH,Sellable,1,LP,6G57013338521
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-12,1451,X0014N2SFZ,Sellable,1,LP,6G57013338521
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-12,3044,X0018XNTM7,Sellable,1,LP,6G57013338521
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-12,3233,X0019CBZHN,Sellable,1,LP,6G57013338521
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-12,1516,X00151O93P,Sellable,1,LP,6G57013338521
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-12,1304,X0014N37A5,Sellable,1,LP,6G57013338521
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-12,1323,X0014N37C3,Sellable,1,LP,6G57013338521
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-12,980,X0013CFEXF,Sellable,1,LP,6G57013338521
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-12,1031,X0013LDLHH,Sellable,1,LP,6G57013338521
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-12,1107,X0013LFPAD,Sellable,1,LP,6G57013338521
,81,2019-01-01,2024-03-19,2021-05-05,2021-05-12,1947,X0016JVAZ1,Sellable,1,LP,6G57013338521
,83,2019-01-01,2024-03-19,2021-04-09,2021-04-17,3160,X0019CBYUL,Unsellable,1,AMZN,CC0178337589
,83,2019-01-01,2024-03-19,2021-04-09,2021-05-27,3287,B01BKRYIZ4,Unsellable,1,AMZN,CC0197146564
,83,2019-01-01,2024-03-19,2021-04-09,2021-05-27,2471,X0017KIKFH,Unsellable,1,AMZN,CC0197146564
,83,2019-01-01,2024-03-19,2021-04-09,2021-04-15,1118,X0013LFNX7,Unsellable,1,LP,8G48009884597
,84,2019-01-01,2024-03-19,2021-03-25,2021-03-26,1917,X0016K0335,Sellable,2,LP,6G56994878576
,85,2019-01-01,2024-03-19,2021-03-25,2021-03-26,1214,X0013V652Z,Sellable,1,LP,6G56747774933
,86,2019-01-01,2024-03-19,2021-03-23,2021-03-23,1263,X0014N1AV3,Sellable,1,LP,6G56747375185
,86,2019-01-01,2024-03-19,2021-03-23,2021-03-23,1263,X0014N1AV3,Sellable,1,LP,6G56993992419
,87,2019-01-01,2024-03-19,2021-03-17,2021-03-18,399,X00105U3UT,Sellable,1,LP,6P00944336098
,88,2019-01-01,2024-03-19,2021-03-17,2021-03-18,353,X00102O303,Sellable,1,LP,6P01002127368
,89,2019-01-01,2024-03-19,2021-03-17,2021-03-18,358,X00102NLCT,Sellable,2,LP,6G56746456373
,90,2019-01-01,2024-03-19,2021-03-05,2021-03-10,3160,X0019CBYUL,Unsellable,1,LP,6G56745010408
,90,2019-01-01,2024-03-19,2021-03-05,2021-06-20,1388,X0014MYLB5,Unsellable,1,LP,8G02033045645
,91,2019-01-01,2024-03-19,2021-02-05,2021-05-28,1142,X0013LFO0T,Unsellable,1,LP,6G56824247268
,92,2019-01-01,2024-03-19,2021-01-20,2021-02-17,3102,X0019ASF0F,Unsellable,7,LP,6G56740656366
,92,2019-01-01,2024-03-19,2021-01-20,2021-02-17,2653,X0017MD9AB,Unsellable,1,LP,6G56740656366
,92,2019-01-01,2024-03-19,2021-01-20,2021-02-24,1358,X0014MYLDD,Unsellable,1,LP,8G47990333855
,93,2019-01-01,2024-03-19,2021-01-05,2021-01-14,3121,X0019AF95J,Unsellable,5,LP,8G02032277801
,93,2019-01-01,2024-03-19,2021-01-05,2021-01-14,1126,X0013LFFKD,Unsellable,1,LP,8G02032277801
,94,2019-01-01,2024-03-19,2020-12-20,2021-01-13,1358,X0014MYLDD,Unsellable,1,LP,6G01484451845
,94,2019-01-01,2024-03-19,2020-12-20,2021-01-13,1359,X0014N1MJ3,Unsellable,1,LP,6G01484451845
,94,2019-01-01,2024-03-19,2020-12-20,2021-01-13,1360,X0014N2SNR,Unsellable,1,LP,6G01484451845
,94,2019-01-01,2024-03-19,2020-12-20,2020-12-22,3279,X0019DCB93,Unsellable,1,AMZN,CA0016466567
,97,2019-01-01,2024-03-19,2020-11-05,2020-11-09,3002,X0018PL4Y5,Unsellable,1,LP,6G01529014516
,97,2019-01-01,2024-03-19,2020-11-05,2021-01-28,3270,X0019CDJKJ,Unsellable,1,LP,6G56735524472
,98,2019-01-01,2024-03-19,2020-10-29,2020-10-31,2244,X00176Z2P7,Sellable,6,AMZN,CA0012605738
,99,2019-01-01,2024-03-19,2020-10-20,2020-10-23,1471,X0014N1P4F,Unsellable,1,LP,6G01526559126
,99,2019-01-01,2024-03-19,2020-10-20,2020-10-23,2660,X0017TCSLF,Unsellable,1,LP,6G01526559126
,99,2019-01-01,2024-03-19,2020-10-20,2020-10-25,3002,X0018PL4Y5,Unsellable,1,LP,6G01526572439
,100,2019-01-01,2024-03-19,2020-10-19,2020-10-22,2864,X001891OVJ,Sellable,5,LP,8G02031015671
,100,2019-01-01,2024-03-19,2020-10-19,2020-10-22,2865,X00188U67D,Sellable,1,LP,8G02031015671
,100,2019-01-01,2024-03-19,2020-10-19,2020-10-20,2996,X0018LC2P9,Sellable,3,AMZN,CC0093433820
,100,2019-01-01,2024-03-19,2020-10-19,2020-10-20,3000,X0018LCPBZ,Sellable,9,AMZN,CC0093433820
,100,2019-01-01,2024-03-19,2020-10-19,2020-10-20,2999,X0018LC9TD,Sellable,15,AMZN,CC0093433820
,100,2019-01-01,2024-03-19,2020-10-19,2020-10-20,2657,X0017NYB25,Sellable,8,AMZN,CC0093433820
,102,2019-01-01,2024-03-19,2020-10-05,2020-12-14,1358,X0014MYLDD,Unsellable,1,ADREXO,55410016141993130
,102,2019-01-01,2024-03-19,2020-10-05,2020-10-29,1647,X0016K4GV5,Unsellable,1,LP,6G01527036220
,104,2019-01-01,2024-03-19,2020-09-03,2020-09-07,455,X0010AO305,Sellable,4,LP,6G56692365798
,105,2019-01-01,2024-03-19,2020-09-01,2020-09-24,940,X0013CEU03,Unsellable,1,LP,6G01523810602
,105,2019-01-01,2024-03-19,2020-09-01,2020-11-04,1224,X0013VD965,Unsellable,1,LP,8G02017322465
,106,2019-01-01,2024-03-19,2020-08-20,2020-10-22,2051,X00173VKU1,Unsellable,1,LP,6G01526436908
,107,2019-01-01,2024-03-19,2020-08-19,2020-08-26,331,X0010K8I8D,Sellable,2,LP,6G56690104221
,107,2019-01-01,2024-03-19,2020-08-19,2020-08-26,347,X0010CZKJV,Sellable,5,LP,6G56690104221
,107,2019-01-01,2024-03-19,2020-08-19,2020-08-26,333,X0010CZI07,Sellable,2,LP,6G56690104221
,107,2019-01-01,2024-03-19,2020-08-19,2020-08-26,338,X0010CZM2L,Sellable,1,LP,6G56690104221
,107,2019-01-01,2024-03-19,2020-08-19,2020-08-26,330,X0010CZGKJ,Sellable,2,LP,6G56690104221
,107,2019-01-01,2024-03-19,2020-08-19,2020-08-26,348,X0010K9KSZ,Sellable,3,LP,6G56690104221
,107,2019-01-01,2024-03-19,2020-08-19,2020-08-26,352,X00102749F,Sellable,3,LP,6G56690104221
,108,2019-01-01,2024-03-19,2020-08-19,2020-10-20,1284,X0014MYLD3,Sellable,4,DRUDE,003406018110100534269
,108,2019-01-01,2024-03-19,2020-08-19,2020-10-20,1385,X0014N1AXB,Sellable,7,DRUDE,003406018110100534269
,108,2019-01-01,2024-03-19,2020-08-19,2020-10-20,1398,X0014N1MIT,Sellable,6,DRUDE,003406018110100534269
,108,2019-01-01,2024-03-19,2020-08-19,2020-10-20,1466,X0014MYLBF,Sellable,6,DRUDE,003406018110100534269
