fbaFeeId,asinId,packageLength,packageWidth,packageHeight,packageWeight,priceGridFbaFeeId,fbaFeesLocalAndPanEu,fbaFeesEfn
,520,29.6,25.8,2.6,1700.0,17,6.97,12.33
,521,23.8,16.1,3.2,600.0,5,4.45,6.17
,522,21.8,15.0,2.5,380.0,4,3.82,5.61
,523,20.1,12.4,2.3,520.0,5,4.45,6.17
,524,22.4,14.2,3.4,720.0,5,4.45,6.17
,525,21.8,14.0,2.4,380.0,4,3.82,5.61
,526,30.3,21.5,2.1,1420.0,11,6.24,10.90
,527,21.8,17.2,2.4,660.0,5,4.45,6.17
,528,35.2,26.0,7.8,5440.0,20,10.22,17.17
,529,20.8,15.0,2.4,380.0,4,3.82,5.61
,530,29.2,25.2,2.6,1500.0,17,6.97,12.33
,531,25.2,19.8,2.0,780.0,5,4.45,6.17
,532,23.0,15.8,3.4,500.0,5,4.45,6.17
,533,37.6,27.6,1.2,980.0,16,6.77,10.74
,534,27.2,19.6,1.0,481.0,5,4.45,6.17
,535,21.8,14.0,1.8,240.0,4,3.82,5.61
,536,21.6,16.2,2.8,680.0,5,4.45,6.17
,537,20.8,15.0,2.2,300.0,4,3.82,5.61
,538,23.0,17.9,2.6,1070.0,10,6.16,9.56
,539,23.8,15.6,3.6,680.0,5,4.45,6.17
,540,30.6,23.4,2.4,1800.0,11,6.24,10.90
,541,22.8,15.4,3.8,560.0,5,4.45,6.17
,542,22.0,18.0,1.5,420.0,4,3.82,5.61
,543,25.8,19.4,2.4,880.0,5,4.45,6.17
,544,21.3,13.7,2.3,360.0,4,3.82,5.61
,545,21.4,14.0,2.4,320.0,4,3.82,5.61
,546,24.0,15.5,4.6,1160.0,10,6.16,9.56
,547,24.2,17.6,1.8,820.0,5,4.45,6.17
,548,37.2,27.8,1.2,980.0,16,6.77,10.74
,549,22.2,21.2,1.6,780.0,5,4.45,6.17
,550,35.0,29.0,1.6,1080.0,16,6.77,10.74
,551,21.4,13.0,2.0,340.0,4,3.82,5.61
,552,28.4,28.0,1.6,640.0,15,6.40,9.47
,553,21.8,15.0,1.5,220.0,4,3.82,5.61
,554,21.8,15.0,2.0,340.0,4,3.82,5.61
,555,22.0,15.0,2.2,340.0,4,3.82,5.61
,556,28.8,28.2,1.8,660.0,15,6.40,9.47
,557,23.9,18.2,3.7,1120.0,10,6.16,9.56
,558,18.0,11.0,3.6,360.0,5,4.45,6.17
,559,33.2,25.6,1.6,600.0,15,6.40,9.47
,560,23.9,16.2,3.7,1000.0,10,6.16,9.56
,561,23.6,20.2,1.8,420.0,4,3.82,5.61
,562,22.9,15.0,2.3,380.0,4,3.82,5.61
,563,16.0,12.2,2.8,260.0,5,4.45,6.17
,564,29.4,22.8,1.4,762.0,5,4.45,6.17
,565,29.2,23.2,1.4,739.0,9,5.92,8.70
,566,17.5,12.0,1.8,380.0,4,3.82,5.61
,567,28.0,20.0,1.2,550.0,5,4.45,6.17
,568,22.8,15.0,3.0,500.0,5,4.45,6.17
,569,22.6,14.6,3.1,340.0,5,4.45,6.17
,570,22.0,15.0,2.6,420.0,5,4.45,6.17
,571,18.8,12.8,3.0,400.0,5,4.45,6.17
,572,16.2,15.6,1.8,280.0,4,3.82,5.61
,573,29.0,24.4,2.0,1340.0,10,6.16,9.56
,574,27.8,19.8,1.6,580.0,5,4.45,6.17
,575,37.3,29.6,3.9,4370.0,20,10.22,17.17
,576,18.9,13.5,2.2,380.0,4,3.82,5.61
,577,26.9,19.7,2.7,1400.0,10,6.16,9.56
,578,23.8,15.2,3.4,500.0,5,4.45,6.17
,579,22.4,14.6,2.4,520.0,5,4.45,6.17
,580,21.4,14.0,1.8,280.0,4,3.82,5.61
,581,27.0,24.4,3.9,2810.0,12,9.55,13.82
,582,21.8,15.0,1.2,400.0,4,3.82,5.61
,583,36.2,25.2,1.4,760.0,15,6.40,9.47
,584,21.6,14.4,2.4,540.0,5,4.45,6.17
,585,27.8,19.8,1.4,580.0,5,4.45,6.17
,586,20.8,14.4,4.0,540.0,5,4.45,6.17
,587,23.4,18.8,1.2,440.0,4,3.82,5.61
,588,21.6,20.0,1.6,480.0,5,4.45,6.17
,589,25.2,25.0,2.4,1540.0,11,6.24,10.90
,590,23.0,17.0,3.4,860.0,5,4.45,6.17
,591,23.8,16.0,2.0,200.0,3,3.34,5.57
,592,22.8,15.8,2.2,420.0,4,3.82,5.61
,593,20.4,13.8,2.0,380.0,4,3.82,5.61
,594,21.0,14.4,3.8,600.0,5,4.45,6.17
,595,21.4,15.0,4.2,600.0,6,4.79,6.81
,596,23.8,18.8,2.4,880.0,5,4.45,6.17
,597,21.8,14.8,2.0,300.0,4,3.82,5.61
,598,22.0,15.0,1.6,270.0,4,3.82,5.61
,599,22.8,15.1,3.2,730.0,5,4.45,6.17
,600,27.2,20.8,1.8,840.0,5,4.45,6.17
,601,24.4,17.2,1.0,358.0,4,3.82,5.61
,602,23.8,16.0,4.2,700.0,6,4.79,6.81
,603,23.9,16.0,2.8,450.0,5,4.45,6.17
,604,19.4,19.2,1.6,500.0,5,4.45,6.17
,605,20.2,13.8,2.2,270.0,4,3.82,5.61
,606,22.0,14.8,1.8,320.0,4,3.82,5.61
,607,20.4,13.4,3.2,460.0,5,4.45,6.17
,608,25.6,19.8,4.8,1780.0,11,6.24,10.90
,609,21.4,17.0,3.2,740.0,5,4.45,6.17
,610,23.2,16.1,2.8,340.0,5,4.45,6.17
,611,21.8,14.6,2.6,820.0,5,4.45,6.17
,612,20.4,13.4,3.0,360.0,5,4.45,6.17
,613,18.8,18.8,2.3,600.0,5,4.45,6.17
,614,22.4,19.7,1.6,620.0,5,4.45,6.17
,615,22.3,19.6,1.7,520.0,5,4.45,6.17
,616,19.4,12.8,3.6,821.0,5,4.45,6.17
,617,21.3,13.2,2.5,280.0,4,3.82,5.61
,618,20.1,13.2,4.3,360.0,6,4.79,6.81
,619,23.8,16.0,4.6,1220.0,10,6.16,9.56
,620,22.4,15.4,2.0,740.0,5,4.45,6.17
,621,21.4,14.0,1.8,460.0,4,3.82,5.61
,622,25.8,18.8,2.4,820.0,5,4.45,6.17
,623,31.8,26.6,1.6,880.0,15,6.40,9.47
,624,23.9,16.0,2.5,670.0,5,4.45,6.17
,625,23.8,16.0,3.2,960.0,5,4.45,6.17
,626,20.8,14.6,3.2,460.0,5,4.45,6.17
,627,17.6,9.8,2.2,120.0,3,3.34,5.57
,628,21.4,14.9,1.8,358.0,4,3.82,5.61
,629,21.0,15.2,2.6,420.0,5,4.45,6.17
,630,24.1,16.1,2.7,580.0,5,4.45,6.17
,631,20.4,13.4,3.0,380.0,5,4.45,6.17
,632,23.8,18.0,4.4,1600.0,11,6.24,10.90
,633,21.5,21.5,2.4,790.0,5,4.45,6.17
,634,21.8,13.8,1.6,250.0,4,3.82,5.61
,635,20.5,13.5,2.2,300.0,4,3.82,5.61
,636,20.4,13.5,3.1,370.0,5,4.45,6.17
,637,20.2,20.2,2.4,960.0,5,4.45,6.17
,638,21.3,14.0,3.7,520.0,5,4.45,6.17
,639,21.2,15.6,6.2,998.0,10,6.16,9.56
,640,22.8,14.8,1.8,280.0,4,3.82,5.61
,641,36.4,19.6,2.8,800.0,15,6.40,9.47
,642,24.0,16.0,2.4,500.0,5,4.45,6.17
,643,21.8,14.4,2.0,240.0,4,3.82,5.61
,644,18.6,14.0,2.6,460.0,5,4.45,6.17
,645,23.6,18.8,1.6,567.0,5,4.45,6.17
,646,24.0,16.8,1.6,340.0,4,3.82,5.61
,647,25.2,19.4,3.6,1780.0,11,6.24,10.90
,648,18.8,14.0,2.4,460.0,4,3.82,5.61
,649,23.9,19.0,1.3,640.0,5,4.45,6.17
,650,24.2,18.0,2.4,760.0,5,4.45,6.17
,651,20.8,16.0,4.6,700.0,6,4.79,6.81
,652,23.8,15.8,2.2,440.0,4,3.82,5.61
,653,20.3,13.6,2.2,330.0,4,3.82,5.61
,654,21.0,14.6,3.4,520.0,5,4.45,6.17
,655,24.6,18.2,1.2,440.0,4,3.82,5.61
,656,21.8,15.0,2.0,460.0,4,3.82,5.61
,657,22.3,14.0,1.2,190.0,3,3.34,5.57
,658,23.8,19.0,1.2,620.0,5,4.45,6.17
,659,27.2,21.0,1.0,460.0,4,3.82,5.61
,660,22.8,16.0,2.2,380.0,4,3.82,5.61
,661,19.4,14.6,1.6,320.0,4,3.82,5.61
,662,23.0,15.0,4.6,1180.0,10,6.16,9.56
,663,20.8,14.8,1.4,200.0,3,3.34,5.57
,664,21.8,13.4,2.2,180.0,3,3.34,5.57
,665,21.8,14.0,3.0,399.0,5,4.45,6.17
,666,20.4,14.0,1.4,140.0,3,3.34,5.57
,667,22.4,14.0,3.6,499.0,5,4.45,6.17
,668,22.0,14.0,2.3,380.0,4,3.82,5.61
,669,20.8,14.2,2.0,380.0,4,3.82,5.61
,670,25.0,17.0,3.6,780.0,5,4.45,6.17
,671,21.8,14.0,2.2,560.0,5,4.45,6.17
,672,18.8,12.8,1.8,200.0,3,3.34,5.57
,673,31.6,26.3,1.4,850.0,15,6.40,9.47
,674,21.6,13.8,2.8,640.0,5,4.45,6.17
,675,21.4,14.9,1.8,358.0,4,3.82,5.61
,676,25.6,19.8,2.4,1160.0,10,6.16,9.56
,677,16.2,14.0,3.4,920.0,5,4.45,6.17
,678,31.0,23.5,2.0,1380.0,10,6.16,9.56
,679,21.9,14.1,4.2,680.0,6,4.79,6.81
,680,26.4,19.4,1.8,721.0,5,4.45,6.17
,681,21.4,14.9,1.8,358.0,4,3.82,5.61
,682,21.8,15.0,3.0,520.0,5,4.45,6.17
,683,34.2,20.8,1.0,560.0,9,5.92,8.70
,684,23.8,19.6,1.0,380.0,4,3.82,5.61
,685,21.1,14.1,1.6,200.0,3,3.34,5.57
,686,24.0,19.6,1.1,440.0,4,3.82,5.61
,687,28.0,22.4,3.4,1860.0,11,6.24,10.90
,688,23.9,16.0,3.3,570.0,5,4.45,6.17
,689,20.4,14.1,2.4,320.0,4,3.82,5.61
,690,21.0,15.0,2.5,420.0,4,3.82,5.61
,691,20.4,13.2,2.4,310.0,4,3.82,5.61
,692,23.8,19.6,1.2,460.0,4,3.82,5.61
,693,28.0,22.0,3.0,1460.0,11,6.24,10.90
,694,20.8,16.4,3.0,700.0,5,4.45,6.17
,695,23.8,19.2,1.2,100.0,3,3.34,5.57
,696,23.8,19.6,1.2,360.0,4,3.82,5.61
,697,21.0,19.6,5.4,100.0,6,4.79,6.81
,698,25.2,19.2,2.0,840.0,5,4.45,6.17
,699,23.9,16.1,3.4,730.0,5,4.45,6.17
,700,23.0,15.0,3.4,590.0,5,4.45,6.17
,701,20.8,14.0,1.8,360.0,4,3.82,5.61
,702,25.2,19.4,1.2,660.0,5,4.45,6.17
,703,25.2,19.8,2.4,740.0,5,4.45,6.17
,704,24.1,17.2,2.3,920.0,5,4.45,6.17
,705,29.2,23.4,2.6,1520.0,11,6.24,10.90
,706,37.6,27.6,1.6,960.0,16,6.77,10.74
,707,24.0,16.0,2.4,420.0,4,3.82,5.61
,708,25.2,18.6,2.0,820.0,5,4.45,6.17
,709,28.2,20.4,1.4,640.0,5,4.45,6.17
,710,23.9,16.1,2.4,490.0,5,4.45,6.17
,711,26.0,21.8,2.4,1070.0,10,6.16,9.56
,712,22.2,14.4,2.8,680.0,5,4.45,6.17
,713,28.2,22.0,1.8,720.0,5,4.45,6.17
,714,22.1,19.6,1.0,360.0,4,3.82,5.61
,715,21.4,14.9,1.8,358.0,4,3.82,5.61
,716,22.8,16.6,2.8,680.0,5,4.45,6.17
,717,21.8,15.0,2.2,340.0,4,3.82,5.61
,718,25.0,17.5,5.5,2060.0,12,9.55,13.82
,719,25.0,19.0,1.6,820.0,5,4.45,6.17
,720,21.2,13.4,3.0,400.0,5,4.45,6.17
,721,20.5,13.0,2.8,300.0,5,4.45,6.17
,722,18.8,13.0,1.4,340.0,4,3.82,5.61
,723,24.0,16.1,3.6,730.0,5,4.45,6.17
,724,23.0,15.2,3.8,580.0,5,4.45,6.17
,725,19.6,16.5,1.0,140.0,3,3.34,5.57
,726,26.7,26.6,1.9,1250.0,16,6.77,10.74
,727,22.0,14.0,2.2,320.0,4,3.82,5.61
,728,22.8,15.4,3.0,440.0,5,4.45,6.17
,729,20.6,14.2,2.8,400.0,5,4.45,6.17
,730,18.8,12.8,2.2,260.0,4,3.82,5.61
,731,36.2,28.8,4.0,3800.0,19,9.74,16.27
,732,19.8,15.0,1.2,420.0,4,3.82,5.61
,733,26.2,24.0,2.4,700.0,9,5.92,8.70
,734,21.0,14.0,2.8,640.0,5,4.45,6.17
,735,19.8,11.8,2.4,240.0,4,3.82,5.61
,736,17.9,12.6,2.1,130.0,3,3.34,5.57
,737,20.8,14.6,2.2,380.0,4,3.82,5.61
,738,39.1,26.6,3.4,2480.0,18,9.55,13.82
,739,24.6,24.2,2.2,980.0,10,6.16,9.56
,740,19.0,17.2,2.0,500.0,5,4.45,6.17
,741,24.0,16.0,3.4,1440.0,11,6.24,10.90
,742,22.8,15.0,2.6,440.0,5,4.45,6.17
,743,23.1,15.2,4.5,720.0,6,4.79,6.81
,744,21.8,17.0,1.0,280.0,4,3.82,5.61
,745,21.2,14.0,2.2,299.0,4,3.82,5.61
,746,21.8,15.0,1.5,220.0,4,3.82,5.61
,747,18.0,14.4,1.6,200.0,3,3.34,5.57
,748,36.5,29.0,3.5,3440.0,19,9.74,16.27
,749,18.8,12.8,1.4,160.0,3,3.34,5.57
,750,21.4,14.0,1.8,200.0,3,3.34,5.57
,751,24.0,16.2,3.7,770.0,5,4.45,6.17
,752,21.8,14.0,2.3,420.0,4,3.82,5.61
,753,26.8,26.6,2.2,1260.0,16,6.77,10.74
,754,22.0,14.2,3.0,500.0,5,4.45,6.17
,755,29.8,23.0,0.8,420.0,4,3.82,5.61
,756,21.8,13.8,1.6,160.0,3,3.34,5.57
,757,31.8,25.8,2.4,1880.0,17,6.97,12.33
,758,22.8,15.0,3.0,480.0,5,4.45,6.17
,759,18.8,18.8,1.2,400.0,4,3.82,5.61
,760,27.0,21.4,2.8,1120.0,10,6.16,9.56
,761,17.6,12.4,2.0,180.0,3,3.34,5.57
,762,21.9,16.5,0.9,270.0,4,3.82,5.61
,763,18.0,14.4,3.0,480.0,5,4.45,6.17
,764,20.4,14.0,1.8,380.0,4,3.82,5.61
,765,20.4,14.0,1.4,140.0,3,3.34,5.57
,766,26.0,26.0,3.2,2080.0,18,9.55,13.82
,767,21.4,14.9,1.8,358.0,4,3.82,5.61
,768,23.9,19.9,1.7,390.0,4,3.82,5.61
,769,18.2,17.0,5.0,59.0,6,4.79,6.81
,770,20.6,20.6,1.4,340.0,4,3.82,5.61
,771,35.6,22.8,1.0,500.0,15,6.40,9.47
,772,24.8,24.7,1.8,590.0,9,5.92,8.70
,773,24.0,16.0,3.0,940.0,5,4.45,6.17
,774,23.4,20.0,4.2,1400.0,10,6.16,9.56
,775,20.2,15.2,5.0,540.0,6,4.79,6.81
,776,20.8,20.4,2.0,620.0,5,4.45,6.17
,777,20.5,14.0,2.0,340.0,4,3.82,5.61
,778,21.0,14.0,2.4,320.0,4,3.82,5.61
,779,23.8,16.0,3.0,760.0,5,4.45,6.17
,780,21.0,14.2,2.4,500.0,5,4.45,6.17
,781,19.6,13.0,2.4,260.0,4,3.82,5.61
,782,28.8,28.6,1.4,1200.0,16,6.77,10.74
,783,19.8,16.6,1.6,320.0,4,3.82,5.61
,784,21.4,14.9,1.8,358.0,4,3.82,5.61
,785,21.6,20.0,1.6,520.0,5,4.45,6.17
,786,21.8,14.2,1.8,440.0,4,3.82,5.61
,787,23.0,14.3,2.2,410.0,4,3.82,5.61
,788,28.5,21.6,1.2,430.0,4,3.82,5.61
,789,20.4,14.1,2.0,220.0,4,3.82,5.61
,790,15.5,15.5,1.5,340.0,4,3.82,5.61
,791,23.4,15.2,3.2,500.0,5,4.45,6.17
,792,19.0,13.0,3.8,560.0,5,4.45,6.17
,793,28.8,28.0,1.0,520.0,15,6.40,9.47
,794,21.4,21.2,2.6,740.0,5,4.45,6.17
,795,30.4,26.4,1.4,860.0,15,6.40,9.47
,796,23.0,18.0,2.2,620.0,5,4.45,6.17
,797,26.8,19.0,0.4,260.0,4,3.82,5.61
,798,20.2,13.8,2.2,420.0,4,3.82,5.61
,799,20.1,13.7,3.0,260.0,5,4.45,6.17
,800,20.0,12.5,2.0,400.0,4,3.82,5.61
,801,22.4,19.4,1.2,280.0,4,3.82,5.61
,802,25.6,21.3,3.2,1180.0,10,6.16,9.56
,803,22.2,19.2,1.8,499.0,5,4.45,6.17
,804,22.4,19.4,1.0,300.0,4,3.82,5.61
,805,20.7,14.1,1.8,390.0,4,3.82,5.61
,806,27.4,16.5,1.4,330.0,4,3.82,5.61
,807,27.4,20.8,1.6,500.0,5,4.45,6.17
,808,22.3,15.0,1.6,260.0,4,3.82,5.61
,809,27.1,20.5,1.3,410.0,4,3.82,5.61
,810,21.8,15.0,1.7,290.0,4,3.82,5.61
,811,19.2,13.0,1.8,322.0,4,3.82,5.61
,812,21.8,13.8,1.6,220.0,4,3.82,5.61
,813,22.0,14.0,1.8,160.0,3,3.34,5.57
,814,20.4,15.0,1.4,380.0,4,3.82,5.61
,815,24.1,17.2,1.4,410.0,4,3.82,5.61
,816,23.8,17.2,1.4,400.0,4,3.82,5.61
,817,20.2,14.0,1.8,240.0,4,3.82,5.61
,818,21.9,14.2,2.9,470.0,5,4.45,6.17
,819,19.2,13.4,1.8,390.0,4,3.82,5.61
,820,20.8,14.8,1.0,360.0,4,3.82,5.61
,821,21.4,13.4,1.6,200.0,3,3.34,5.57
,822,23.8,17.2,1.4,410.0,4,3.82,5.61
,823,21.4,14.9,1.9,358.0,4,3.82,5.61
,824,22.8,15.0,2.4,380.0,4,3.82,5.61
,825,26.1,19.6,1.7,720.0,5,4.45,6.17
,826,19.8,13.4,2.4,400.0,4,3.82,5.61
,827,21.0,14.0,4.0,821.0,5,4.45,6.17
,828,21.3,14.0,1.7,270.0,4,3.82,5.61
,829,26.0,19.2,1.4,480.0,5,4.45,6.17
,830,21.9,15.0,1.8,360.0,4,3.82,5.61
,831,21.8,14.0,1.8,260.0,4,3.82,5.61
,832,22.0,15.0,2.2,360.0,4,3.82,5.61
,833,29.4,21.8,1.8,760.0,5,4.45,6.17
,834,23.8,16.0,2.2,440.0,4,3.82,5.61
,835,29.0,21.2,1.8,780.0,5,4.45,6.17
,836,24.0,20.8,1.2,460.0,4,3.82,5.61
,837,25.6,22.2,3.4,1760.0,11,6.24,10.90
,838,35.6,26.6,1.2,740.0,15,6.40,9.47
,839,37.2,26.6,1.3,760.0,15,6.40,9.47
,840,23.6,18.4,2.4,620.0,5,4.45,6.17
,841,34.4,25.6,2.5,1040.0,16,6.77,10.74
,842,23.0,15.6,3.0,480.0,5,4.45,6.17
,843,22.1,21.9,1.7,690.0,5,4.45,6.17
,844,22.9,17.1,1.1,250.0,4,3.82,5.61
,845,18.8,12.4,1.8,240.0,4,3.82,5.61
,846,20.2,14.6,1.4,180.0,3,3.34,5.57
,847,24.6,19.0,1.4,440.0,4,3.82,5.61
,848,22.4,15.6,4.4,610.0,6,4.79,6.81
,849,23.4,16.0,3.8,620.0,5,4.45,6.17
,850,20.2,16.0,2.2,520.0,5,4.45,6.17
,851,28.7,24.0,2.4,1380.0,10,6.16,9.56
,852,28.2,24.6,3.0,1540.0,11,6.24,10.90
,853,25.4,21.2,3.2,1040.0,10,6.16,9.56
,854,23.8,15.8,3.4,660.0,5,4.45,6.17
,855,37.2,27.2,3.6,910.0,16,6.77,10.74
,856,27.0,26.5,9.0,602.0,15,6.40,9.47
,857,27.1,26.7,10.9,793.0,15,6.40,9.47
,858,32.5,27.0,6.2,780.0,15,6.40,9.47
,859,29.4,28.6,7.4,480.0,15,6.40,9.47
,861,23.4,15.5,3.6,870.0,5,4.45,6.17
,862,15.4,11.0,7.6,880.0,9,5.92,8.70
,863,27.0,18.0,1.2,200.0,3,3.34,5.57
,865,19.4,10.0,1.4,50.0,2,2.80,5.22
,867,16.0,6.9,4.0,270.0,5,4.45,6.17
,868,31.2,26.6,2.8,1900.0,17,6.97,12.33
,869,30.6,25.6,3.6,2760.0,18,9.55,13.82
,870,18.2,15.4,2.4,540.0,5,4.45,6.17
,871,24.8,19.8,2.4,960.0,5,4.45,6.17
,872,22.8,15.2,2.0,320.0,4,3.82,5.61
,873,23.4,19.6,2.2,900.0,5,4.45,6.17
,874,29.4,24.0,2.8,1778.0,11,6.24,10.90
,875,21.4,16.4,2.4,520.0,5,4.45,6.17
,876,30.7,25.4,2.3,1500.0,17,6.97,12.33
,877,27.2,21.6,2.0,900.0,5,4.45,6.17
,878,25.4,21.0,3.0,940.0,5,4.45,6.17
,879,22.4,22.4,2.7,880.0,5,4.45,6.17
,880,23.6,20.0,3.2,860.0,5,4.45,6.17
,881,29.6,24.6,2.6,1580.0,11,6.24,10.90
,882,17.2,10.7,2.4,181.0,3,3.34,5.57
,883,22.8,15.2,3.4,440.0,5,4.45,6.17
,884,27.2,27.0,3.2,1920.0,18,9.55,13.82
,885,30.8,26.0,2.8,2200.0,18,9.55,13.82
,886,24.8,19.4,2.4,910.0,5,4.45,6.17
,887,32.6,24.6,3.2,1560.0,11,6.24,10.90
,888,28.6,22.6,2.8,1560.0,11,6.24,10.90
,889,26.0,19.6,3.0,1140.0,10,6.16,9.56
,890,24.2,19.6,2.6,1060.0,10,6.16,9.56
,891,26.4,18.0,9.9,680.0,9,5.92,8.70
,892,20.8,15.0,1.6,460.0,4,3.82,5.61
,893,22.4,14.0,2.8,380.0,5,4.45,6.17
,894,23.0,17.2,3.2,800.0,5,4.45,6.17
,895,23.1,17.3,2.8,640.0,5,4.45,6.17
,896,21.0,21.0,2.6,400.0,5,4.45,6.17
,897,25.2,18.6,3.8,1380.0,10,6.16,9.56
,898,18.2,18.0,1.8,340.0,4,3.82,5.61
,899,18.8,14.4,2.8,280.0,5,4.45,6.17
,900,20.9,14.1,2.4,270.0,4,3.82,5.61
,901,22.6,15.2,3.6,720.0,5,4.45,6.17
,902,19.8,13.4,2.0,320.0,4,3.82,5.61
,903,18.8,13.4,3.2,399.0,5,4.45,6.17
,904,18.8,13.6,4.0,458.0,5,4.45,6.17
,905,27.4,21.2,2.0,1000.0,10,6.16,9.56
,906,18.6,18.6,3.6,420.0,5,4.45,6.17
,907,22.4,22.2,1.4,621.0,5,4.45,6.17
,908,27.0,23.8,3.0,120.0,7,4.79,6.81
,909,16.2,15.8,2.4,340.0,4,3.82,5.61
,910,27.4,23.2,1.2,500.0,9,5.92,8.70
,911,25.6,23.0,1.0,420.0,4,3.82,5.61
,912,25.6,19.0,3.3,1160.0,10,6.16,9.56
,913,21.2,15.8,3.4,640.0,5,4.45,6.17
,914,23.8,16.6,2.0,700.0,5,4.45,6.17
,915,21.9,15.1,2.3,390.0,4,3.82,5.61
,916,22.0,14.8,2.2,380.0,4,3.82,5.61
,917,23.0,15.4,1.8,400.0,4,3.82,5.61
,918,21.3,14.0,3.0,420.0,5,4.45,6.17
,919,21.8,12.8,1.8,320.0,4,3.82,5.61
,920,22.8,15.0,2.8,480.0,5,4.45,6.17
,921,20.6,15.9,2.4,530.0,5,4.45,6.17
,922,16.4,12.6,1.0,200.0,3,3.34,5.57
,923,19.2,15.8,3.2,522.0,5,4.45,6.17
,924,26.2,20.0,1.6,520.0,5,4.45,6.17
,925,32.8,23.2,0.6,440.0,9,5.92,8.70
,926,21.4,14.9,1.8,358.0,4,3.82,5.61
,927,28.4,21.8,1.8,920.0,5,4.45,6.17
,928,21.2,13.4,2.4,780.0,5,4.45,6.17
,929,23.8,15.8,2.4,481.0,5,4.45,6.17
,930,28.2,23.9,3.7,1530.0,11,6.24,10.90
,931,20.0,12.6,2.0,500.0,5,4.45,6.17
,932,21.8,15.8,2.2,700.0,5,4.45,6.17
,933,21.2,13.8,2.0,320.0,4,3.82,5.61
,934,37.4,24.6,1.0,621.0,15,6.40,9.47
,935,27.4,21.0,2.0,780.0,5,4.45,6.17
,936,21.1,15.5,2.5,620.0,5,4.45,6.17
,937,30.3,22.3,2.1,780.0,5,4.45,6.17
,938,18.8,14.0,1.4,259.0,4,3.82,5.61
,939,28.6,21.9,2.9,1700.0,11,6.24,10.90
,940,22.6,21.2,1.6,580.0,5,4.45,6.17
,941,28.0,21.2,1.2,600.0,5,4.45,6.17
,942,22.2,19.2,1.4,499.0,5,4.45,6.17
,943,23.8,16.2,2.6,640.0,5,4.45,6.17
,944,22.8,15.1,2.0,350.0,4,3.82,5.61
,945,25.8,18.3,2.5,910.0,5,4.45,6.17
,946,19.8,13.0,1.8,200.0,3,3.34,5.57
,947,23.2,16.7,2.8,717.0,5,4.45,6.17
,948,22.9,15.2,1.5,200.0,3,3.34,5.57
,949,25.6,21.0,2.0,920.0,5,4.45,6.17
,950,25.8,21.4,2.4,1080.0,10,6.16,9.56
,951,23.0,15.0,2.8,500.0,5,4.45,6.17
,952,21.6,13.8,2.0,260.0,4,3.82,5.61
,953,21.4,14.9,1.8,358.0,4,3.82,5.61
,954,27.4,21.4,2.0,780.0,5,4.45,6.17
,955,28.6,24.2,3.0,1940.0,12,9.55,13.82
,956,16.2,15.2,1.8,280.0,4,3.82,5.61
,957,28.6,22.4,2.2,1180.0,10,6.16,9.56
,958,21.8,15.0,1.8,400.0,4,3.82,5.61
,959,24.0,16.0,2.2,500.0,5,4.45,6.17
,960,25.8,20.4,3.4,1479.0,11,6.24,10.90
,961,16.6,14.0,2.6,600.0,5,4.45,6.17
,962,24.2,16.1,3.2,600.0,5,4.45,6.17
,963,23.8,15.6,2.4,481.0,5,4.45,6.17
,964,19.0,12.0,1.8,400.0,4,3.82,5.61
,965,21.8,14.0,2.2,340.0,4,3.82,5.61
,966,24.4,16.2,2.8,510.0,5,4.45,6.17
,967,23.0,15.4,3.4,620.0,5,4.45,6.17
,968,26.0,21.5,2.6,1060.0,10,6.16,9.56
,969,27.6,21.2,2.4,1020.0,10,6.16,9.56
,970,20.8,13.4,2.2,280.0,4,3.82,5.61
,971,27.4,21.4,2.0,800.0,5,4.45,6.17
,972,26.6,20.4,1.6,540.0,5,4.45,6.17
,973,22.8,15.8,1.6,340.0,4,3.82,5.61
,974,24.2,16.0,2.6,740.0,5,4.45,6.17
,975,24.8,21.0,2.2,580.0,5,4.45,6.17
,976,27.7,19.9,2.6,540.0,5,4.45,6.17
,977,21.4,14.0,2.2,320.0,4,3.82,5.61
,978,22.0,15.0,2.2,360.0,4,3.82,5.61
,979,22.8,15.0,2.4,380.0,4,3.82,5.61
,980,23.9,16.1,1.5,290.0,4,3.82,5.61
,981,28.6,22.4,1.2,900.0,5,4.45,6.17
,982,22.0,21.6,1.8,800.0,5,4.45,6.17
,983,27.5,21.0,1.8,660.0,5,4.45,6.17
,984,22.4,14.0,2.6,420.0,5,4.45,6.17
,985,23.0,16.0,2.6,620.0,5,4.45,6.17
,986,35.2,26.7,5.8,1220.0,16,6.77,10.74
,987,22.6,16.0,2.8,480.0,5,4.45,6.17
,988,23.7,19.3,2.7,600.0,5,4.45,6.17
,989,29.8,27.1,1.4,860.0,15,6.40,9.47
,990,22.6,19.8,1.2,420.0,4,3.82,5.61
,991,28.8,24.0,2.2,1360.0,10,6.16,9.56
,992,28.5,22.1,2.6,1610.0,11,6.24,10.90
,993,28.6,21.3,1.4,690.0,5,4.45,6.17
,994,19.8,13.0,1.6,140.0,3,3.34,5.57
,995,23.6,16.0,2.6,500.0,5,4.45,6.17
,996,23.6,21.4,2.4,480.0,5,4.45,6.17
,997,24.8,19.2,1.0,340.0,4,3.82,5.61
,998,22.4,14.0,2.4,381.0,4,3.82,5.61
,999,25.8,21.4,2.6,1000.0,10,6.16,9.56
