sku	fnsku	asin	product-name	condition	your-price	mfn-listing-exists	mfn-fulfillable-quantity	afn-listing-exists	afn-warehouse-quantity	afn-fulfillable-quantity	afn-unsellable-quantity	afn-reserved-quantity	afn-total-quantity	per-unit-volume	afn-inbound-working-quantity	afn-inbound-shipped-quantity	afn-inbound-receiving-quantity	afn-researching-quantity	afn-reserved-future-supply	afn-future-supply-buyable	afn-fulfillable-quantity-local	afn-fulfillable-quantity-remote
EXPO-12.21-4,44-B07D2TMYNZ	X001HAAZEL	B07D2TMYNZ	Escape Box Cthulhu - Escape game adulte de 3 à 6 joueurs - Dès 14 ans et adulte	New	14.43	No		Yes	0	0	0	0	0	3275.94	0	0	0	0	0	0	0	0
EXPO-12.21-4,75-2213705623	X001HACMQZ	2213705623	Jean-Luc Delarue: La star qui ne s'aimait pas	New	17.10	No		Yes	0	0	0	0	0	745.61	0	0	0	0	0	0	0	0
EXPO-12.21-4,75-2317018126	X001HUT22R	2317018126	Créations en argile autodurcissante	New	17.95	No		Yes	0	0	0	0	0	569.45	0	0	0	0	0	0	0	0
EXPO-12.21-4,75-2354902131	X001HAB0Y5	2354902131	Une boussole dans le brouillard	New	17.10	No		Yes	0	0	0	0	0	686.78	0	0	0	0	0	0	0	0
EXPO-12.21-4,75-2361882930	X001HTMSE7	2361882930	Les ombres me parlent	New	18.00	No		Yes	0	0	0	0	0	529.47	0	0	0	0	0	0	0	0
EXPO-12.21-5,28-2354901836	X001HABPNV	2354901836	Chandra Swami - En quête de dieu	New	19.63	No		Yes	0	0	0	0	0	808.05	0	0	0	0	0	0	0	0
EXPO-12.21-5,28-2843194261	X001HABPOZ	2843194261	Le syndrome de la mouche contre la vitre	New	18.91	No		Yes	0	0	0	0	0	654.01	0	0	0	0	0	0	0	0
EXPO-12.21-5,49-2702915558	X001HA94VV	2702915558	Pour un leadership socialement intelligent	New	19.95	No		Yes	0	0	0	0	0	889.16	0	0	0	0	0	0	0	0
EXPO-12.21-5,91-2851809407	X001HTSS5P	2851809407	Je veux devenir footballeur professionnel	New	19.21	No		Yes	0	0	0	0	0	879.66	0	0	0	0	0	0	0	0
EXPO-12.21-6,33-2858299161	X001HACUOT	2858299161	Les cycles de la vie	New	22.71	No		Yes	0	0	0	0	0	947.5	0	0	0	0	0	0	0	0
EXPO-12.21-6,54-2324022125	X001HA938F	2324022125	Les plus beaux endroits pour marcher	New	23.70	No		Yes	0	0	0	0	0	2636.35	0	0	0	0	0	0	0	0
EXPO-12.21-6,54-2732484725	X001HACUOJ	2732484725	Peas and Love: Du potager urbain à l'assiette, 80 recettes super nature	New	24.80	No		Yes	0	0	0	0	0	1254.59	0	0	0	0	0	0	0	0
EXPO-12.21-6,54-2732487465	X001HAB0YF	2732487465	Chocolat facile et gourmand: 100 recettes	New	23.66	No		Yes	0	0	0	0	0	1170.53	0	0	0	0	0	0	0	0
EXPO-12.21-6,55-B07DXQHPNP	X001HTSS55	B07DXQHPNP	Surf trip : voyages et vagues autour du monde	New	24.95	No		Yes	0	0	0	0	0	1354.72	0	0	0	0	0	0	0	0
EXPO-12.21-6,55-B07T2LX5JS	X001HTSS5Z	B07T2LX5JS	Agenda perpétuel journalier, bullet journal et almanach tout faire soi-même - 480 pages, 19 x 25 cm - 365 projets pour une année eco-friendly - Cuisine, bien-être, déco, cosmétiques, couture, mobilier	New	24.90	No		Yes	0	0	0	0	0	2450.85	0	0	0	0	0	0	0	0
EXPO-12.21-7,39-2324022230	X001HACUPN	2324022230	Dis Jérôme, c'était comment les années 1970 ?	New	29.95	No		Yes	0	0	0	0	0	2186.2	0	0	0	0	0	0	0	0
EXPO-12.21-9,18-2732488577	X001HTMTP5	2732488577	Le Grand livre des bonnes soupes: 200 recettes pour toutes les saisons	New	35.00	No		Yes	0	0	0	0	0	1410.76	0	0	0	0	0	0	0	0
EXPO-avr.21-1,48-2747018377	X001DZ86X7	2747018377	La cabane magique, Tome 04: Le trésor des pirates	New	9.49	No		Yes	0	0	0	0	0	171.74	0	0	0	0	0	0	0	0
EXPO-avr.21-10,55-2603025465	X001DZ73G3	2603025465	Évolution: La Grande histoire du vivant	New	39.90	No		Yes	0	0	0	0	0	1929.25	0	0	0	0	0	0	0	0
EXPO-avr.21-18,46-2701400473	X001DZ86W3	2701400473	Game of Thrones, les costumes	New	66.45	No		Yes	0	0	0	0	0	3661.53	0	0	0	0	0	0	0	0
EXPO-avr.21-2,11-2365490026	X001DZ8FER	2365490026	Cohérence cardiaque 3.6.5. Guide de cohérence cardiaque jour après jour	New	19.25	No		Yes	0	0	0	0	0	293.33	0	0	0	0	0	0	0	0
EXPO-avr.21-2,85-2412029229	X001DZ8FEH	2412029229	First Boîte à Questions Slam - Nouvelle édition	New	10.99	No		Yes	0	0	0	0	0	935.37	0	0	0	0	0	0	0	0
EXPO-avr.21-3,17-2365492347	X001DZ8FM9	2365492347	Le Nouveau guide des additifs - Ceux qui sont sûrs, ceux qui ne le sont pas	New	11.90	No		Yes	0	0	0	0	0	316.76	0	0	0	0	0	0	0	0
EXPO-avr.21-3,38-2365493432	X001DZ7FED	2365493432	30 desserts céto	New	12.90	No		Yes	0	0	0	0	0	467.85	0	0	0	0	0	0	0	0
EXPO-avr.21-3,38-2365493491	X001DZ86ZF	2365493491	Les Aliments qui Soignent la Constipation - les Guides Santé de Lanutrition.fr	New	12.90	No		Yes	0	0	0	0	0	383.62	0	0	0	0	0	0	0	0
EXPO-avr.21-3,38-2365493513	X001DZ871D	2365493513	Les aliments qui préviennent l'ostéoporose - les guides santé de LaNutrition.fr	New	12.90	No		Yes	0	0	0	0	0	350.36	0	0	0	0	0	0	0	0
EXPO-avr.21-3,38-2365493599	X001DZ7FEN	2365493599	Les aliments qui soignent l'arthrose - les guides santé de LaNutrition.fr	New	12.90	No		Yes	0	0	0	0	0	493.58	0	0	0	0	0	0	0	0
EXPO-avr.21-3,38-2365493637	X001DZ8727	2365493637	Les aliments qui soignent l'hypertension - les guides santé de LaNutrition.fr	New	12.90	No		Yes	0	0	0	0	0	279.07	0	0	0	0	0	0	0	0
EXPO-avr.21-3,38-2365493890	X001DZ8FDN	2365493890	30 plats végé céto	New	12.90	No		Yes	1	1	0	0	1	279.07	0	0	0	0	0	0	1	0
EXPO-avr.21-3,69-2365493068	X001DZ86UZ	2365493068	Bon et Sain au supermarché – 101 recettes rapides et saines avec les 200 meilleurs produits du supermarché	New	11.87	No		Yes	0	0	0	0	0	377.07	0	0	0	0	0	0	0	0
EXPO-avr.21-3,69-2412038856	X001DZ86ZP	2412038856	Mon album de papa, 2e édition	New	14.69	No		Yes	0	0	0	0	0	875.07	0	0	0	0	0	0	0	0
EXPO-avr.21-3,8-B07C57KY65	X001DZ86WN	B07C57KY65	Nous avons rendez-vous	New	14.50	No		Yes	0	0	0	0	0	758.23	0	0	0	0	0	0	0	0
EXPO-avr.21-3,9-2021098664	X001DZ7F9D	2021098664	Le livre d'anti-coloriage	New	15.00	No		Yes	0	0	0	0	0	894.41	0	0	0	0	0	0	0	0
EXPO-avr.21-3,9-2747037010	X001DZ73EZ	2747037010	L'Épouvanteur, Tome 8 : Le destin de l'Épouvanteur	New	14.20	No		Yes	0	0	0	0	0	742.83	0	0	0	0	0	0	0	0
EXPO-avr.21-3,9-2918689890	X001DZ7FCP	2918689890	Rolf et son carton	New	14.90	No		Yes	0	0	0	0	0	658.43	0	0	0	0	0	0	0	0
EXPO-avr.21-4,75-2702915310	X001DZ86WX	2702915310	Bien voir, mieux voir, tout voir avec la méthode Bates	New	18.00	No		Yes	0	0	0	0	0	526.68	0	0	0	0	0	0	0	0
EXPO-avr.21-4,75-2702915531	X001DZ7FB1	2702915531	Survivre aux parents toxiques	New	18.00	No		Yes	0	0	0	0	0	784.78	0	0	0	0	0	0	0	0
EXPO-avr.21-4,75-2732491543	X001DZ73GD	2732491543	Secrets de sorcières: Une initiation à notre histoire et nos savoirs	New	18.00	No		Yes	0	0	0	0	0	1085.81	0	0	0	0	0	0	0	0
EXPO-avr.21-4,75-281322071X	X001DZ73FT	281322071X	Et si on arrêtait de juger ? (les autres et soi-même)	New	17.30	No		Yes	0	0	0	0	0	640.57	0	0	0	0	0	0	0	0
EXPO-avr.21-4,75-2813220841	X001DZ8FDX	2813220841	Devenir hyperconscient	New	18.00	No		Yes	0	0	0	0	0	678.26	0	0	0	0	0	0	0	0
EXPO-avr.21-4,96-2412038716	X001DZ7FEX	2412038716	Ma clé du bonheur	New	18.00	No		Yes	0	0	0	0	0	530.78	0	0	0	0	0	0	0	0
EXPO-avr.21-5,28-2263163077	X001DZ7F9X	2263163077	Tony Parker, Au-delà de tous mes rêves	New	19.90	No		Yes	0	0	0	0	0	1003.54	0	0	0	0	0	0	0	0
EXPO-avr.21-5,28-2754016279	X001DZ86VT	2754016279	Les Ressources humaines pour les Nuls	New	21.13	No		Yes	0	0	0	0	0	1212.97	0	0	0	0	0	0	0	0
EXPO-avr.21-5,28-2813219746	X001DZ86YV	2813219746	Le régime SirtFood	New	19.20	No		Yes	0	0	0	0	0	719.39	0	0	0	0	0	0	0	0
EXPO-avr.21-5,28-2813222003	X001DZ86V9	2813222003	Ces habitudes qui font grandir votre talent	New	18.91	No		Yes	0	0	0	0	0	811.49	0	0	0	0	0	0	0	0
EXPO-avr.21-5,28-B07SZGSXWW	X001DZ7FBB	B07SZGSXWW	100 ans: Tout ce que tu apprendras dans la vie	New	19.90	No		Yes	0	0	0	0	0	1244.76	0	0	0	0	0	0	0	0
EXPO-avr.21-5,8-2813221511	X001DZ86XH	2813221511	Heal - Les clés de la guérison	New	22.00	No		Yes	0	0	0	0	0	587.15	0	0	0	0	0	0	0	0
EXPO-avr.21-6,33-2702915434	X001DZ7FA7	2702915434	La voie du calme - Eveillez-vous à la méditation... et à la sagesse chinoise	New	23.35	No		Yes	0	0	0	0	0	873.59	0	0	0	0	0	0	0	0
EXPO-avr.21-6,44-2757603140	X001DZ86WD	2757603140	Mon coach musculation - Prise de muscle et perte de gras : tout savoir: Prise de muscle et perte de gras : tout ce que vous devez savoir !	New	24.50	No		Yes	0	0	0	0	0	971.1	0	0	0	0	0	0	0	0
EXPO-avr.21-6,54-2701400481	X001DZ8FF1	2701400481	Sur la route avec Johnny	New	25.00	No		Yes	0	0	0	0	0	1761.77	0	0	0	0	0	0	0	0
EXPO-avr.21-6,54-2813220825	X001DZ8FFV	2813220825	Le défi des 100 jours - Cahier d'exercice pour développer son intuition	New	23.75	No		Yes	0	0	0	0	0	2055.1	0	0	0	0	0	0	0	0
EXPO-avr.21-7,91-2263160671	X001DZ73F9	2263160671	La grande bleue	New	28.41	No		Yes	0	0	0	0	0	1918.11	0	0	0	0	0	0	0	0
EXPO-avr.21-7,91-2263162577	X001DZ7F9N	2263162577	Tout Robuchon - édition collector	New	28.41	No		Yes	0	0	0	0	0	1931.71	0	0	0	0	0	0	0	0
EXPO-avr.21-7,91-2324025043	X001DZ8FE7	2324025043	Les Photos insolites de Charles De Gaulle	New	29.95	No		Yes	0	0	0	0	0	1592.17	0	0	0	0	0	0	0	0
EXPO-avr.21-7,91-2324025132	X001DZ73FJ	2324025132	Cathédrales	New	29.95	No		Yes	0	0	0	0	0	1789.14	0	0	0	0	0	0	0	0
EXPO-avr.21-9,18-226315762X	X001DZ73EP	226315762X	Éphémère – Les desserts à l'assiette de Yann Couvreur	New	35.00	No		Yes	0	0	0	0	0	1536.78	0	0	0	0	0	0	0	0
Expodif-aout 2020-5,7-072	X00180IUEH	2221157877	Ghost in Love	New	21.50	No		Yes	0	0	0	0	0	954.22	0	0	0	0	0	0	0	0
Expodif-janv.20-3,96-105	X0014N2SHD	2732476404	Fitness gourmet	New	14.25	No		Yes	0	0	0	0	0	942.42	0	0	0	0	0	0	0	0
Expodif-janv.20-5,28-069	X0014N375P	284445528X	La sclérose en plaques - Peut-on en guérir ?	New	19.28	No		Yes	0	0	0	0	0	729.55	0	0	0	0	0	0	0	0
Expodif-janv.20-8,44-120	X0014MYL2T	2732482498	Jacques Chirac: Coulisses d'un destin	New	30.40	No		Yes	0	0	0	0	0	1779.14	0	0	0	0	0	0	0	0
Expodif-juil.20-2,6375-096	X0017KHV6V	2813221074	Agenda lunaire 2020 (Poche)	New	9.90	No		Yes	0	0	0	0	0	281.53	0	0	0	0	0	0	0	0
Expodif-juil.20-3,9035-251	X0017KIK39	2749930987	Blue	New	14.20	No		Yes	0	0	0	0	0	619.43	0	0	0	0	0	0	0	0
Expodif-juil.20-4,431-060	X0017KI06L	2702915213	Dansez avec les richesses - Embrassez l'énergie du changement	New	16.06	No		Yes	0	0	0	0	0	478.83	0	0	0	0	0	0	0	0
Expodif-juil.20-4,431-122	X0017KFY0L	275564155X	Stars à la barre	New	16.10	No		Yes	0	0	0	0	0	799.2	0	0	0	0	0	0	0	0
Expodif-juil.20-4,431-145	X0017KFXQ1	2755629770	Hollywood dirt	New	16.04	No		Yes	0	0	0	0	0	1065.98	0	0	0	0	0	0	0	0
Expodif-juil.20-4,431-146	X0017KFXP7	2755629681	Marked men - Tome 05	New	15.96	No		Yes	0	0	0	0	0	1007.8	0	0	0	0	0	0	0	0
Expodif-juil.20-4,431-153	X0017KIK4D	2755637021	La fille de la plage	New	16.04	No		Yes	0	0	0	0	0	1219.85	0	0	0	0	0	0	0	0
Expodif-juil.20-4,431-406	X0017MG7H3	2755629703	The elements - Tome 02: Tout les oppose, mais rien ne pourra les séparer	UsedAcceptable	13.99	No		Yes	0	0	0	0	0	982.57	0	0	0	0	0	0	0	0
Expodif-juil.20-4,7475-094	X0017KI057	2813220876	Je suis enceinte et ça me plaît	New	17.10	No		Yes	0	0	0	0	0	608.29	0	0	0	0	0	0	0	0
Expodif-juil.20-4,7475-097	X0017KFXRP	2813220264	Ce que votre maison révèle de vous	New	18.00	No		Yes	0	0	0	0	0	592.56	0	0	0	0	0	0	0	0
Expodif-juil.20-4,7475-125	X0017KI0BV	2755633433	Itinéraire d'une mort annoncée	New	16.91	No		Yes	0	0	0	0	0	815.42	0	0	0	0	0	0	0	0
Expodif-juil.20-4,9585-362	X0017KIJZX	B07B61GLHD	La République abîmée: Dix affaires qui ont ébranlé la France	New	18.05	No		Yes	0	0	0	0	0	625	0	0	0	0	0	0	0	0
Expodif-juil.20-5,275-210	X0017KIKQV	B07Q7MGPPW	Mon programme sommeil tout en douceur: Exercices, conseils et rituels pour retrouver un sommeil réparateur	New	18.91	No		Yes	0	0	0	0	0	444.58	0	0	0	0	0	0	0	0
Expodif-juil.20-5,8025-016	X0017KIK7F	B0787CM31N	La Fugue du kabbaliste	New	20.81	No		Yes	0	0	0	0	0	1101.54	0	0	0	0	0	0	0	0
Expodif-juin20-2,64-212	X00173VKZL	2813217573	Les quatre secrets de la sagesse polynésienne (Po che)	New	9.90	No		Yes	0	0	0	0	0	280.87	0	0	0	0	0	0	0	0
Expodif-juin20-4,22-082	X00173L28B	2732484253	Comment vivre son cancer au quotidien: Mon compagnon de route de l'annonce de la maladie à la résilience	New	16.00	No		Yes	0	0	0	0	0	757.9	0	0	0	0	0	0	0	0
Expodif-juin20-4,43-045	X00173UKO3	281321812X	Efficacité et Bien-être au travail	New	16.15	No		Yes	0	0	0	0	0	588.62	0	0	0	0	0	0	0	0
Expodif-juin20-4,75-161	X00173VL0P	B07KLS28VZ	Réparer la souffrance secrète de l'être	New	18.00	No		Yes	0	0	0	0	0	610.42	0	0	0	0	0	0	0	0
Expodif-juin20-5,28-042	X00173OOL3	2813218472	La cuisine des 4 saisons selon la médecine chinoise	New	18.91	No		Yes	0	0	0	0	0	596.16	0	0	0	0	0	0	0	0
Expodif-mai20-2,25-197	X0016K30VH	2849332178	Nouveaux sexe jeux	New	9.90	No		Yes	0	0	0	0	0	830.17	0	0	0	0	0	0	0	0
Expodif-mai20-2,25-202	X0016JVBAP	2849334456	Petit carnet à l'usage des hommes qui ont une toute petite charge mentale	New	9.90	No		Yes	0	0	0	0	0	353.14	0	0	0	0	0	0	0	0
Expodif-mai20-3,14-244	X0016K00BF	2747050815	Les enquêtes d'Alfred et Agatha, Tome 01: L'affaire des oiseaux	New	9.24	No		Yes	0	0	0	0	0	530.61	0	0	0	0	0	0	0	0
Expodif-mai20-4,04-062	X0016JVAOR	2361882868	Le coeur quantique	New	17.10	No		Yes	0	0	0	0	0	691.53	0	0	0	0	0	0	0	0
Expodif-mai20-4,04-093	X0016K311L	2361883066	Le grand livre des prédictions 2020	New	18.00	No		Yes	0	0	0	0	0	1523.18	0	0	0	0	0	0	0	0
Expodif-mai20-4,48-322	X0016JVA2T	2702911714	La relaxation active : le corps, expression de l'etre	New	20.00	No		Yes	0	0	0	0	0	837.71	0	0	0	0	0	0	0	0
Expodif-mai20-5,3-390	X0016K4DEF	2226319301	Revival	New	23.49	No		Yes	0	0	0	0	0	1270	0	0	0	0	0	0	0	0
Expodif-nov.19-2,11-179-LANG	X0013LDLM7	2848316497	Sacs en cuir	New	15.11	No		Yes	0	0	0	0	0	609.11	0	0	0	0	0	0	0	0
Expodif-nov.19-4,22-008	X0013LDMB7	2822900175	Mexique	New	20.43	No		Yes	0	0	0	0	0	681.87	0	0	0	0	0	0	0	0
Expodif-nov.19-4,75-076-LANG	X0013LFPFX	2843193575	Maladie de Lyme - l'épidémie silencieuse	New	17.10	No		Yes	0	0	0	0	0	981.75	0	0	0	0	0	0	0	0
Expodif-nov.19-5,49-068-LANG	X0013LGIOF	2813214345	L'animal que vous serez demain : Révélez votre potentiel personnel, professionnel et spirituel grâce à l'énergie des animaux	New	19.95	No		Yes	0	0	0	0	0	1012.56	0	0	0	0	0	0	0	0
Expodif-nov.19-5,8-063-LANG	X0013LFPFN	2858298866	L'enseignement de l'Arbre-Maître - L'Histoire d'un homme et d'un arbre	New	20.90	No		Yes	0	0	0	0	0	855.4	0	0	0	0	0	0	0	0
Expodif-nov.19-5,91-012-LANG	X0013LGFF7	2810412693	Geobook escapades autour du monde Edition 2014	New	12.80	No		Yes	0	0	0	0	0	757.74	0	0	0	0	0	0	0	0
Expodif-nov.19-6,01-042-LANG	X0013LFFH1	2813217506	La promesse sacrée	New	21.76	No		Yes	0	0	0	0	0	1246.73	0	0	0	0	0	0	0	0
Expodif-nov.20-2,64-008	X0019PBBZ1	2412015511	La longue montée de l'ignorance	New	16.64	No		Yes	0	0	0	0	0	683.83	0	0	0	0	0	0	0	0
Expodif-oct.19-6,86-004-BOOK	X0013CERFL	2271118077	Tunisie. Une démocratisation au-dessus de tout soupçon ?	New	24.70	No		Yes	0	0	0	0	0	1172.99	0	0	0	0	0	0	0	0
Expodif-oct.20-4,22-159	X0019CBZCX	2810421730	My boss - tome 2 Unveiled	New	8.87	No		Yes	0	0	0	0	0	609.93	0	0	0	0	0	0	0	0
Expodif-oct.20-4,43-021	X0018XNTLN	2755629762	Driven - Tome 06	New	16.00	No		Yes	0	0	0	0	0	1217.72	0	0	0	0	0	0	0	0
Expodif-oct.20-4,43-056	X0018XLFR3	2755629681	Marked men - Tome 05	New	16.15	No		Yes	0	0	0	0	0	1007.8	0	0	0	0	0	0	0	0
Expodif-oct.20-4,43-129	X0019CESM7	2755629762	Driven - Tome 06	New	15.93	No		Yes	0	0	0	0	0	1217.72	0	0	0	0	0	0	0	0
Expodif-oct.20-4,43-241	X0019CDJJP	2810427739	Sophie Marceau	New	16.10	No		Yes	0	0	0	0	0	1378.64	0	0	0	0	0	0	0	0
Expodif-oct.20-4,75-062	X0018XPT0R	2749925118	Métronome 2	New	18.95	No		Yes	0	0	0	0	0	1199.04	0	0	0	0	0	0	0	0
Expodif-oct.20-4,75-143	X0019CBXLB	2749925118	Métronome 2	New	18.95	No		Yes	0	0	0	0	0	1199.04	0	0	0	0	0	0	0	0
Expodif-oct.20-4,75-253	X0019CBZ41	2858299285	Initiation Pacifique - Rencontre avec les êtres de l'eau	New	18.00	No		Yes	0	0	0	0	0	322.66	0	0	0	0	0	0	0	0
Expodif-oct.20-4,96-058	X0018XLFP5	2809823545	Les mercredis de l'Élysée - Conseil des ministres : de De Gaulle à Macron, 60 ans de secrets	New	18.05	No		Yes	0	0	0	0	0	1047.13	0	0	0	0	0	0	0	0
Expodif-oct.20-4,96-099	X0018XPSYJ	2271121027	Le troisième cerveau. Petite phénoménologie du smartphone	New	18.05	No		Yes	0	0	0	0	0	574.04	0	0	0	0	0	0	0	0
Expodif-oct.20-5,28-114	X0019CBYUV	2361882450	Les Saisons du Paradis	New	18.91	No		Yes	0	0	0	0	0	802.97	0	0	0	0	0	0	0	0
Expodif-oct.20-5,28-169	X0019CBZF5	2354901682	Pratique de la méditation laïque	New	19.00	No		Yes	0	0	0	0	0	784.94	0	0	0	0	0	0	0	0
Expodif-oct.20-5,7-031	X0018XNTO5	2714457711	Les Fleurs sauvages des bougainvilliers	New	20.43	No		Yes	0	0	0	0	0	1256.56	0	0	0	0	0	0	0	0
Expodif-oct.20-5,8-071	X0018XNTOP	235490195X	Ouvrir nos canaux d'energie par la meditation	New	21.90	No		Yes	0	0	0	0	0	1150.86	0	0	0	0	0	0	0	0
Expodif-sept.20-4,01-074	X0018FKJ0Z	2749916585	Tunnels T06 Armageddon	New	15.20	No		Yes	0	0	0	0	0	1102.52	0	0	0	0	0	0	0	0
Expodif-sept.20-4,43-009	X00187692F	2355362335	MARGUERITE	New	19.70	No		Yes	0	0	0	0	0	546.02	0	0	0	0	0	0	0	0
Expodif-sept.20-4,96-015	X001877YSD	2271092868	Oser, résister	New	18.05	No		Yes	0	0	0	0	0	590.75	0	0	0	0	0	0	0	0
Expodif-sept.20-5,28-031	X0018FKJHN	2702915019	Le coaching parental avec les enfants, ça marche ! (CD)	New	20.00	No		Yes	0	0	0	0	0	701.86	0	0	0	0	0	0	0	0
Expodif-sept.20-5,28-032	X0018FJAT1	2702914438	Ce que sait votre chien	New	18.91	No		Yes	0	0	0	0	0	620.09	0	0	0	0	0	0	0	0
Expodif-sept.20-5,28-088	X001877YPB	2354901682	Pratique de la méditation laïque	New	19.00	No		Yes	0	0	0	0	0	784.94	0	0	0	0	0	0	0	0
Expodif-sept.20-5,28-093	X0018FL0FN	222124091X	État de siège	New	20.00	No		Yes	0	0	0	0	0	1295.56	0	0	0	0	0	0	0	0
Expodif-sept.20-5,49-096	X0018FKIXX	2021304167	Crime et Délice	New	19.95	No		Yes	0	0	0	0	0	919.15	0	0	0	0	0	0	0	0
Expodif-sept.20-5,8-121	X0018FKJC3	2845639171	Sphinx	New	20.81	No		Yes	0	0	0	0	0	1246.24	0	0	0	0	0	0	0	0
Expodif-sept.20-6,01-117	X0018FKJO1	2858298645	Hozho marcher dans la beauté + CD	New	21.76	No		Yes	0	0	0	0	0	831.81	0	0	0	0	0	0	0	0
Expodif-sept.20-6,54-070	X001876THF	2707208469	Guide des couleurs: pour réussir sa déco	New	23.75	No		Yes	0	0	0	0	0	1052.7	0	0	0	0	0	0	0	0
LBM-03.22-10,2-B00NFV2HZ2-2	X001KWE9BV	B00NFV2HZ2	Aunt Jackie'S Curl La La Defining Curl Custard 15oz Jar (2 Pack) by Aunt Jackie's	New	26.99	No		Yes	0	0	0	0	0	1607.9	0	0	0	0	0	0	0	0
LBM-03.22-5,16-B00MUQCGIQ	X001JMJBFL	B00MUQCGIQ	Mixa Bébé Lait de Toilette Très Doux 250 ml - Lot de 2	New	0.00	No		Yes	8	8	0	0	8	737.09	0	0	0	0	0	0	8	0
LBM-03.23-1,45-B008LXZZ4E	X001QM9G77	B008LXZZ4E	eco styler gel oliver oil 236ml	New	11.31	No		Yes	46	46	0	0	46	1147.75	0	0	0	0	0	0	46	0
LBM-03.23-11,4-B005IXIID0	X001QM08FB	B005IXIID0	Crazy Color 4x100ml. # 44 Capri Blue	New	30.46	No		Yes	0	0	0	0	0	910.14	0	0	0	0	0	0	0	0
LBM-03.23-11,4-B009M390B6	X001QM9G6X	B009M390B6	Crazy Color Couleur/ Dye de cheveux semi-permanent 4x100ml Cyclamen	New	32.49	No		Yes	0	0	0	0	0	939.63	0	0	0	0	0	0	0	0
LBM-03.23-11,4-B009M393GI	X001QM06CL	B009M393GI	Crazy Color Couleur/ Dye de cheveux semi-permanent 100ml Aubergine	New	31.79	No		Yes	1	1	0	0	1	932.75	0	0	0	0	0	0	1	0
LBM-03.23-11,4-B009M395BG	X001QM08FV	B009M395BG	Nouveau! Nuelle Triple Action anti-cellulite Fermeté Concentré (Firming Concentrate), 150 ml	New	30.46	No		Yes	3	3	0	0	3	916.36	0	0	0	0	0	0	3	0
LBM-03.23-11,4-B009M397AK	X001QM06EJ	B009M397AK	Crazy Colour Semi Permanent Hair Dye By Renbow Hot Purple No.62 (100ml) Box of 4	New	32.49	No		Yes	0	0	0	0	0	1958.25	0	0	0	0	0	0	0	0
LBM-03.23-11,4-B009M398KY	X001QM08FL	B009M398KY	Crazy Colour Semi Permanent Hair Dye By Renbow Platinum No.28(100ml) Box of 4	New	32.28	No		Yes	4	4	0	0	4	921.61	0	0	0	0	0	0	4	0
LBM-03.23-11,4-B018TP1OAM	X001QM06C1	B018TP1OAM	4 X Crazy Color Renbow Semi-Permanent Hair Colour Cream Dye 100ml Box of Four-Fire	New	30.26	No		Yes	0	0	0	0	0	897.52	0	0	0	0	0	0	0	0
LBM-03.23-11,4-B018TP1UZG	X001QM9G6D	B018TP1UZG	Crazy Color Couleur/ Dye de cheveux semi-permanent 4x100ml Rouge	New	32.49	No		Yes	0	0	0	0	0	2079.19	0	0	0	0	0	0	0	0
LBM-03.23-11,4-B072ZWQ789	X001QM3AER	B072ZWQ789	4 X Crazy Color Renbow Semi-Permanent Hair Colour Cream Dye 100ml Box of Four-Ice Mauve	New	32.49	No		Yes	1	1	0	0	1	949.79	0	0	0	0	0	0	1	0
LBM-03.23-2,4-B004X8KOEC	X001QM3AEH	B004X8KOEC	Gel coiffant à l'huile d'olive Ecostyle, tenue toute la journée, sans alcool & paraben, sans sulfate & desquamation, anti-démangeaisons, 473 ml	New	15.06	No		Yes	150	150	0	0	150	1069.42	0	0	0	0	0	0	150	0
LBM-03.23-2,4-B00BFWOIPU	X001QM06DP	B00BFWOIPU	Eco Styler Gel coiffant avec huile d’argan marocaine, 473 ml,	New	15.06	No		Yes	14	14	0	0	14	2881.01	0	0	0	0	0	0	14	0
LBM-03.23-3,45-B00449Q4SU	X001QM08GP	B00449Q4SU	ORS Mousse Coiffante à l'Huile d'Olive 207 ml	New	14.42	No		Yes	0	0	0	0	0	372.81	0	0	0	0	0	0	0	0
LBM-03.23-3,5-B001T8MJC4	X001QM08G5	B001T8MJC4	Eco Styler Gel Coiffant Pot de 946 ml	New	17.03	No		Yes	0	0	0	0	0	3826.54	0	0	0	0	0	0	0	0
LBM-03.23-4,2-B00DM4P678	X001QM9G6N	B00DM4P678	Mixa Bébé - Shampoing Karité Démêlant Très Doux - Lot de 2	New	16.07	No		Yes	0	0	0	0	0	890.8	0	0	0	0	0	0	0	0
LBM-03.23-4,4-B000VY2ZAI	X001QM08GZ	B000VY2ZAI	KeraCare Shampooing démêlant hydratant 240 ml	New	18.98	No		Yes	0	0	0	0	0	428.36	0	0	0	0	0	0	0	0
LBM-03.23-4-B01NB20C2V	X001QM06CV	B01NB20C2V	ECO Gel Tenue Extra Black Castor/Huile de Lin 946 ml	New	17.77	No		Yes	20	20	0	0	20	1845.18	0	0	0	0	0	0	20	0
LBM-03.23-4-B072K4YFJW	X001QM9G63	B072K4YFJW	Eco Styler Gel coiffant professionnel à l’huile de coco Tenue maximale 946 ml	New	17.77	No		Yes	0	0	0	0	0	4656.55	0	0	0	0	0	0	0	0
LBM-03.23-4-B075M9PJ4D	X001QM06E9	B075M9PJ4D	Eco style, Gel cheveux Huile coco 946ml	New	18.66	No		Yes	0	0	0	0	0	2142.77	0	0	0	0	0	0	0	0
